Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
Nr.;Punkt;X;Y;Z;mx;my;mxy;vx;vy;nx;ny;nxy
1787;1;-1.850;0.150;-3.633;0.01;-0.01;0.00;0.02;0.05;0.25;-0.25;0.14
1788;1;-1.850;0.250;-3.646;0.01;-0.02;0.00;0.01;0.05;0.08;-0.22;0.16
1789;1;-1.850;0.350;-3.660;0.01;-0.02;0.00;0.00;0.04;-0.08;-0.19;0.18
1790;1;-1.850;0.450;-3.673;0.01;-0.01;0.00;0.01;0.02;-0.20;-0.16;0.19
1791;1;-1.850;0.550;-3.686;0.01;-0.01;0.00;0.02;0.02;-0.28;-0.15;0.18
1792;1;-1.850;0.650;-3.700;0.01;-0.01;0.00;0.01;0.02;-0.35;-0.16;0.18
1793;1;-1.850;0.750;-3.713;0.01;-0.01;0.00;0.01;0.02;-0.42;-0.18;0.18
1794;1;-1.850;0.850;-3.727;0.01;0.00;0.00;0.01;0.01;-0.46;-0.19;0.17
1795;1;-1.850;0.950;-3.740;0.01;0.00;0.00;0.00;0.01;-0.49;-0.19;0.16
1796;1;-1.850;1.050;-3.754;0.01;0.00;0.00;0.00;0.01;-0.51;-0.20;0.14
1797;1;-1.850;1.150;-3.767;0.01;0.00;0.00;0.00;0.01;-0.52;-0.21;0.12
1798;1;-1.850;1.250;-3.780;0.01;0.00;0.00;0.00;0.00;-0.52;-0.21;0.10
1799;1;-1.850;1.350;-3.794;0.01;0.00;0.00;0.00;0.00;-0.52;-0.21;0.08
1800;1;-1.850;1.450;-3.807;0.01;0.00;0.00;0.00;0.00;-0.50;-0.21;0.06
1801;1;-1.850;1.550;-3.821;0.01;0.00;0.00;0.00;0.00;-0.48;-0.20;0.05
1802;1;-1.850;1.650;-3.834;0.01;0.00;0.00;0.00;0.00;-0.46;-0.20;0.03
1803;1;-1.850;1.750;-3.848;0.01;0.01;0.00;0.00;0.00;-0.43;-0.19;0.01
1804;1;-1.850;1.850;-3.861;0.01;0.01;0.00;0.00;0.00;-0.40;-0.18;0.00
1805;1;-1.850;1.950;-3.875;0.01;0.01;0.00;0.00;-0.01;-0.37;-0.18;-0.01
1806;1;-1.950;0.050;-3.644;0.01;-0.02;0.00;0.00;0.04;0.11;-0.45;0.10
1807;1;-1.950;0.150;-3.657;0.01;-0.01;0.00;0.03;0.05;0.08;-0.25;0.19
1808;1;-1.950;0.250;-3.670;0.01;-0.01;0.00;0.00;0.05;-0.08;-0.21;0.21
1809;1;-1.950;0.350;-3.682;0.01;-0.01;0.00;-0.01;0.03;-0.22;-0.18;0.22
1810;1;-1.950;0.450;-3.695;0.01;-0.01;0.00;0.00;0.02;-0.30;-0.16;0.21
1811;1;-1.950;0.550;-3.708;0.01;-0.01;0.00;0.02;0.02;-0.36;-0.15;0.20
1812;1;-1.950;0.650;-3.721;0.01;-0.01;0.00;0.01;0.02;-0.41;-0.16;0.20
1813;1;-1.950;0.750;-3.734;0.01;0.00;0.00;0.00;0.02;-0.46;-0.16;0.20
1814;1;-1.950;0.850;-3.746;0.01;0.00;0.00;0.00;0.01;-0.50;-0.17;0.19
1815;1;-1.950;0.950;-3.759;0.01;0.00;0.00;0.00;0.01;-0.51;-0.17;0.17
1816;1;-1.950;1.050;-3.772;0.01;0.00;0.00;0.00;0.01;-0.52;-0.18;0.15
1817;1;-1.950;1.150;-3.785;0.01;0.00;0.00;0.00;0.01;-0.52;-0.19;0.13
1818;1;-1.950;1.250;-3.798;0.01;0.00;0.00;0.00;0.00;-0.52;-0.19;0.11
1819;1;-1.950;1.350;-3.810;0.01;0.00;0.00;0.00;0.00;-0.50;-0.19;0.09
1820;1;-1.950;1.450;-3.823;0.01;0.00;0.00;0.00;0.00;-0.48;-0.19;0.07
1821;1;-1.950;1.550;-3.836;0.01;0.00;0.00;0.00;0.00;-0.46;-0.19;0.06
1822;1;-1.950;1.650;-3.849;0.01;0.01;0.00;0.00;0.00;-0.43;-0.19;0.04
1823;1;-1.950;1.750;-3.862;0.01;0.01;0.00;0.00;0.00;-0.40;-0.18;0.02
1824;1;-1.950;1.850;-3.875;0.01;0.01;0.00;0.00;-0.01;-0.37;-0.18;0.01
1825;1;-1.950;1.950;-3.887;0.01;0.01;0.00;0.00;-0.01;-0.33;-0.17;0.00
1826;1;-0.200;2.200;-3.723;0.01;-0.01;0.00;-0.01;0.03;-0.28;-0.20;-0.30
1827;1;-0.200;2.600;-3.818;0.01;0.00;0.00;-0.01;0.02;-0.43;-0.12;-0.39
1828;1;-0.200;3.000;-3.912;0.01;0.00;0.00;-0.01;0.01;-0.39;-0.06;-0.39
1829;1;-0.200;3.400;-4.008;0.01;0.00;0.00;-0.01;0.00;-0.25;-0.02;-0.32
1830;1;-0.200;3.800;-4.102;0.01;0.00;0.00;-0.01;0.00;-0.01;0.00;-0.17
1831;1;-0.600;2.200;-3.767;0.01;0.00;0.00;0.00;0.02;-0.46;-0.16;-0.24
1832;1;-0.600;2.600;-3.852;0.01;0.00;0.00;0.00;0.01;-0.43;-0.13;-0.28
1833;1;-0.600;3.000;-3.938;0.01;0.00;0.00;0.00;0.00;-0.30;-0.09;-0.27
1834;1;-0.600;3.400;-4.023;0.01;0.00;0.00;0.00;0.00;-0.10;-0.04;-0.22
1835;1;-0.600;3.800;-4.108;0.01;0.00;0.00;0.00;0.00;0.20;-0.01;-0.11
1836;1;-1.000;2.200;-3.813;0.01;0.00;0.00;0.00;0.01;-0.48;-0.17;-0.17
1837;1;-1.000;2.600;-3.888;0.01;0.00;0.00;0.00;0.00;-0.36;-0.13;-0.18
1838;1;-1.000;3.000;-3.963;0.01;0.00;0.00;0.01;0.00;-0.20;-0.09;-0.16
1839;1;-1.000;3.400;-4.037;0.01;0.00;0.00;0.01;0.00;0.01;-0.04;-0.13
1840;1;-1.000;3.800;-4.113;0.01;0.00;0.00;0.00;0.00;0.31;-0.01;-0.06
1841;1;-1.400;2.200;-3.858;0.01;0.00;0.00;0.00;0.00;-0.39;-0.18;-0.09
1842;1;-1.400;2.600;-3.922;0.01;0.00;0.00;0.01;0.00;-0.25;-0.14;-0.10
1843;1;-1.400;3.000;-3.987;0.01;0.00;0.00;0.01;0.00;-0.10;-0.09;-0.08
1844;1;-1.400;3.400;-4.052;0.01;0.00;0.00;0.01;0.00;0.09;-0.04;-0.06
1845;1;-1.400;3.800;-4.117;0.01;0.00;0.00;0.01;0.00;0.35;-0.01;-0.03
1846;1;-1.800;2.200;-3.902;0.01;0.01;0.00;0.00;-0.01;-0.27;-0.18;-0.03
1847;1;-1.800;2.600;-3.957;0.01;0.00;0.00;0.01;-0.01;-0.14;-0.15;-0.03
1848;1;-1.800;3.000;-4.012;0.01;0.00;0.00;0.01;-0.01;-0.01;-0.10;-0.02
1849;1;-1.800;3.400;-4.068;0.01;0.00;0.00;0.01;0.00;0.14;-0.05;-0.01
1850;1;-1.800;3.800;-4.122;0.01;0.00;0.00;0.01;0.00;0.34;-0.01;-0.01
1851;1;-2.200;0.200;-3.723;0.01;-0.01;0.00;0.01;0.03;-0.28;-0.20;0.30
1852;1;-2.200;0.600;-3.767;0.01;0.00;0.00;0.01;0.02;-0.46;-0.16;0.24
1853;1;-2.200;1.000;-3.813;0.01;0.00;0.00;0.00;0.01;-0.48;-0.17;0.17
1854;1;-2.200;1.400;-3.858;0.01;0.00;0.00;0.00;0.00;-0.39;-0.18;0.09
1855;1;-2.200;1.800;-3.902;0.01;0.01;0.00;0.00;-0.01;-0.27;-0.18;0.03
1856;1;-2.200;2.200;-3.948;0.00;0.00;0.00;0.00;-0.01;-0.15;-0.17;0.00
1857;1;-2.200;2.600;-3.993;0.00;0.00;0.00;0.00;-0.01;-0.04;-0.15;0.00
1858;1;-2.200;3.000;-4.037;0.00;0.00;0.00;0.01;-0.01;0.06;-0.11;0.01
1859;1;-2.200;3.400;-4.082;0.00;0.00;0.00;0.01;0.00;0.16;-0.06;0.02
1860;1;-2.200;3.800;-4.128;0.00;0.00;0.00;0.01;0.00;0.29;-0.01;0.01
1861;1;-2.600;0.200;-3.818;0.01;0.00;0.00;0.01;0.02;-0.43;-0.12;0.39
1862;1;-2.600;0.600;-3.852;0.01;0.00;0.00;0.00;0.01;-0.43;-0.13;0.28
1863;1;-2.600;1.000;-3.888;0.01;0.00;0.00;0.00;0.00;-0.36;-0.13;0.18
1864;1;-2.600;1.400;-3.922;0.01;0.00;0.00;0.00;0.00;-0.25;-0.14;0.10
1865;1;-2.600;1.800;-3.957;0.01;0.00;0.00;0.00;-0.01;-0.14;-0.15;0.03
1866;1;-2.600;2.200;-3.993;0.00;0.00;0.00;0.00;-0.01;-0.04;-0.15;0.00
1867;1;-2.600;2.600;-4.028;0.00;0.00;0.00;0.00;-0.01;0.05;-0.14;0.00
1868;1;-2.600;3.000;-4.063;0.00;0.00;0.00;0.00;-0.01;0.11;-0.11;0.01
1869;1;-2.600;3.400;-4.097;0.00;0.00;0.00;0.00;0.00;0.16;-0.06;0.03
1870;1;-2.600;3.800;-4.133;0.00;0.00;0.00;0.00;0.00;0.21;-0.01;0.02
1871;1;-3.000;0.200;-3.912;0.01;0.00;0.00;0.01;0.01;-0.39;-0.05;0.40
1872;1;-3.000;0.600;-3.938;0.01;0.00;0.00;0.00;0.00;-0.30;-0.09;0.27
1873;1;-3.000;1.000;-3.963;0.01;0.00;0.00;0.00;0.00;-0.20;-0.09;0.16
1874;1;-3.000;1.400;-3.987;0.01;0.00;0.00;-0.01;0.00;-0.09;-0.09;0.08
1875;1;-3.000;1.800;-4.012;0.01;0.00;0.00;-0.01;-0.01;-0.01;-0.10;0.02
1876;1;-3.000;2.200;-4.037;0.00;0.00;0.00;0.00;-0.01;0.06;-0.11;-0.01
1877;1;-3.000;2.600;-4.063;0.00;0.00;0.00;0.00;-0.01;0.11;-0.11;-0.01
1878;1;-3.000;3.000;-4.088;0.00;0.00;0.00;0.00;0.00;0.14;-0.09;0.00
1879;1;-3.000;3.400;-4.113;0.00;0.00;0.00;0.00;0.00;0.15;-0.06;0.02
1880;1;-3.000;3.800;-4.137;0.00;0.00;0.00;0.00;0.00;0.13;-0.01;0.02
1881;1;-3.400;0.200;-4.008;0.01;0.00;0.00;0.01;0.00;-0.24;-0.02;0.33
1882;1;-3.400;0.600;-4.023;0.01;0.00;0.00;0.00;0.00;-0.10;-0.04;0.22
1883;1;-3.400;1.000;-4.037;0.01;0.00;0.00;0.00;0.00;0.01;-0.04;0.13
1884;1;-3.400;1.400;-4.052;0.01;0.00;0.00;-0.01;0.00;0.09;-0.04;0.06
1885;1;-3.400;1.800;-4.068;0.01;0.00;0.00;-0.01;0.00;0.14;-0.05;0.01
1886;1;-3.400;2.200;-4.082;0.00;0.00;0.00;-0.01;0.00;0.16;-0.05;-0.02
1887;1;-3.400;2.600;-4.097;0.00;0.00;0.00;0.00;0.00;0.16;-0.06;-0.03
1888;1;-3.400;3.000;-4.113;0.00;0.00;0.00;0.00;0.00;0.15;-0.05;-0.02
1889;1;-3.400;3.400;-4.128;0.00;0.00;0.00;0.00;0.00;0.11;-0.03;0.00
1890;1;-3.400;3.800;-4.142;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.01
1891;1;-3.800;0.200;-4.102;0.01;0.00;0.00;0.01;0.00;-0.01;0.00;0.17
1892;1;-3.800;0.600;-4.108;0.01;0.00;0.00;0.00;0.00;0.20;0.00;0.11
1893;1;-3.800;1.000;-4.113;0.01;0.00;0.00;0.00;0.00;0.32;0.00;0.06
1894;1;-3.800;1.400;-4.117;0.01;0.00;0.00;-0.01;0.00;0.36;-0.01;0.03
1895;1;-3.800;1.800;-4.122;0.01;0.00;0.00;-0.01;0.00;0.34;-0.01;0.01
1896;1;-3.800;2.200;-4.128;0.00;0.00;0.00;-0.01;0.00;0.29;-0.01;-0.01
1897;1;-3.800;2.600;-4.133;0.00;0.00;0.00;0.00;0.00;0.21;-0.01;-0.02
1898;1;-3.800;3.000;-4.137;0.00;0.00;0.00;0.00;0.00;0.13;-0.01;-0.02
1899;1;-3.800;3.400;-4.142;0.00;0.00;0.00;0.00;0.00;0.06;0.00;-0.01
1900;1;-3.800;3.800;-4.148;0.00;0.00;0.00;0.00;0.00;0.01;0.02;0.00
