Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
Nr.;Punkt;X;Y;Z;mx;my;mxy;vx;vy;nx;ny;nxy
2152;1;9.250;-1.150;-3.660;-0.09;-0.03;0.00;0.02;0.14;1.68;-15.50;0.07
2153;1;9.250;-1.250;-3.677;-0.10;-0.04;0.00;0.00;0.15;1.96;-15.14;0.00
2154;1;9.250;-1.350;-3.695;-0.10;-0.05;0.00;-0.02;0.16;2.20;-14.80;0.02
2155;1;9.250;-1.450;-3.712;-0.10;-0.06;0.00;-0.04;0.16;2.42;-14.50;0.11
2156;1;9.250;-1.550;-3.729;-0.10;-0.07;-0.01;-0.06;0.16;2.61;-14.20;0.27
2157;1;9.250;-1.650;-3.746;-0.10;-0.08;-0.01;-0.08;0.16;2.78;-13.91;0.48
2158;1;9.250;-1.750;-3.763;-0.10;-0.09;-0.01;-0.10;0.16;2.93;-13.61;0.74
2159;1;9.250;-1.850;-3.780;-0.10;-0.10;-0.01;-0.11;0.15;3.07;-13.29;1.03
2160;1;9.250;-1.950;-3.798;-0.09;-0.10;-0.01;-0.13;0.15;3.22;-12.94;1.35
2161;1;9.350;-0.050;-3.496;0.07;0.03;0.07;0.59;-0.21;-8.75;-20.86;10.24
2162;1;9.350;-0.150;-3.512;0.03;0.04;0.06;0.38;-0.12;-6.09;-20.61;7.97
2163;1;9.350;-0.250;-3.529;0.01;0.04;0.05;0.28;-0.05;-4.15;-19.92;6.10
2164;1;9.350;-0.350;-3.545;-0.01;0.04;0.04;0.23;0.02;-2.82;-19.29;4.73
2165;1;9.350;-0.450;-3.562;-0.02;0.03;0.04;0.20;0.06;-1.81;-18.61;3.60
2166;1;9.350;-0.550;-3.579;-0.04;0.02;0.03;0.17;0.09;-1.00;-17.99;2.68
2167;1;9.350;-0.650;-3.595;-0.05;0.02;0.03;0.15;0.11;-0.32;-17.38;1.92
2168;1;9.350;-0.750;-3.612;-0.06;0.01;0.02;0.13;0.12;0.27;-16.82;1.30
2169;1;9.350;-0.850;-3.628;-0.07;0.00;0.02;0.11;0.13;0.78;-16.32;0.82
2170;1;9.350;-0.950;-3.645;-0.08;-0.01;0.01;0.09;0.14;1.21;-15.88;0.46
2171;1;9.350;-1.050;-3.661;-0.09;-0.02;0.01;0.06;0.14;1.59;-15.48;0.21
2172;1;9.350;-1.150;-3.678;-0.09;-0.04;0.01;0.04;0.15;1.91;-15.11;0.05
2173;1;9.350;-1.250;-3.695;-0.10;-0.05;0.00;0.02;0.16;2.20;-14.80;-0.01
2174;1;9.350;-1.350;-3.711;-0.10;-0.06;0.00;0.00;0.16;2.47;-14.52;0.01
2175;1;9.350;-1.450;-3.728;-0.11;-0.07;0.00;-0.02;0.16;2.70;-14.25;0.10
2176;1;9.350;-1.550;-3.744;-0.11;-0.08;0.00;-0.04;0.16;2.91;-14.00;0.25
2177;1;9.350;-1.650;-3.761;-0.11;-0.09;-0.01;-0.06;0.16;3.10;-13.75;0.46
2178;1;9.350;-1.750;-3.777;-0.11;-0.10;-0.01;-0.08;0.16;3.27;-13.49;0.72
2179;1;9.350;-1.850;-3.794;-0.11;-0.11;-0.01;-0.09;0.15;3.43;-13.22;1.02
2180;1;9.350;-1.950;-3.810;-0.10;-0.12;-0.01;-0.11;0.15;3.60;-12.92;1.35
2181;1;9.450;-0.050;-3.520;0.07;0.04;0.06;0.38;-0.11;-7.30;-18.95;9.23
2182;1;9.450;-0.150;-3.536;0.04;0.04;0.05;0.28;-0.09;-5.14;-19.09;7.27
2183;1;9.450;-0.250;-3.552;0.02;0.04;0.05;0.25;0.00;-3.51;-18.77;5.66
2184;1;9.450;-0.350;-3.568;0.00;0.04;0.04;0.22;0.05;-2.38;-18.34;4.42
2185;1;9.450;-0.450;-3.584;-0.01;0.03;0.04;0.20;0.09;-1.49;-17.81;3.37
2186;1;9.450;-0.550;-3.600;-0.03;0.02;0.03;0.18;0.11;-0.74;-17.27;2.49
2187;1;9.450;-0.650;-3.616;-0.04;0.01;0.03;0.16;0.12;-0.09;-16.76;1.76
2188;1;9.450;-0.750;-3.632;-0.06;0.00;0.02;0.15;0.13;0.48;-16.26;1.17
2189;1;9.450;-0.850;-3.648;-0.07;-0.01;0.02;0.13;0.13;0.97;-15.82;0.70
2190;1;9.450;-0.950;-3.664;-0.08;-0.02;0.01;0.11;0.14;1.40;-15.43;0.36
2191;1;9.450;-1.050;-3.680;-0.09;-0.03;0.01;0.08;0.15;1.77;-15.07;0.11
2192;1;9.450;-1.150;-3.696;-0.09;-0.04;0.01;0.06;0.16;2.11;-14.76;-0.04
2193;1;9.450;-1.250;-3.712;-0.10;-0.06;0.00;0.04;0.16;2.42;-14.50;-0.10
2194;1;9.450;-1.350;-3.728;-0.11;-0.07;0.00;0.02;0.16;2.70;-14.25;-0.08
2195;1;9.450;-1.450;-3.744;-0.11;-0.08;0.00;0.00;0.16;2.96;-14.03;0.01
2196;1;9.450;-1.550;-3.760;-0.11;-0.09;0.00;-0.02;0.16;3.19;-13.82;0.16
2197;1;9.450;-1.650;-3.775;-0.12;-0.10;0.00;-0.04;0.16;3.39;-13.61;0.38
2198;1;9.450;-1.750;-3.791;-0.12;-0.11;0.00;-0.06;0.16;3.59;-13.39;0.64
2199;1;9.450;-1.850;-3.807;-0.12;-0.12;0.00;-0.08;0.15;3.78;-13.16;0.94
2200;1;9.450;-1.950;-3.823;-0.11;-0.13;0.00;-0.09;0.15;3.96;-12.90;1.27
2201;1;9.550;-0.050;-3.545;0.07;0.04;0.05;0.30;-0.02;-6.15;-17.33;8.28
2202;1;9.550;-0.150;-3.560;0.05;0.04;0.04;0.27;-0.03;-4.32;-17.55;6.62
2203;1;9.550;-0.250;-3.576;0.03;0.04;0.04;0.22;0.03;-2.99;-17.58;5.25
2204;1;9.550;-0.350;-3.591;0.01;0.03;0.04;0.20;0.07;-2.03;-17.37;4.11
2205;1;9.550;-0.450;-3.606;-0.01;0.02;0.03;0.19;0.10;-1.22;-16.99;3.11
2206;1;9.550;-0.550;-3.622;-0.02;0.01;0.03;0.18;0.11;-0.51;-16.56;2.26
2207;1;9.550;-0.650;-3.637;-0.04;0.00;0.03;0.17;0.12;0.11;-16.13;1.55
2208;1;9.550;-0.750;-3.652;-0.05;-0.01;0.02;0.16;0.13;0.66;-15.72;0.98
2209;1;9.550;-0.850;-3.668;-0.06;-0.02;0.02;0.14;0.14;1.13;-15.33;0.53
2210;1;9.550;-0.950;-3.683;-0.07;-0.03;0.01;0.12;0.15;1.55;-14.99;0.19
2211;1;9.550;-1.050;-3.698;-0.08;-0.04;0.01;0.10;0.15;1.93;-14.69;-0.05
2212;1;9.550;-1.150;-3.714;-0.09;-0.05;0.01;0.08;0.16;2.29;-14.43;-0.19
2213;1;9.550;-1.250;-3.729;-0.10;-0.07;0.01;0.06;0.16;2.61;-14.20;-0.26
2214;1;9.550;-1.350;-3.744;-0.11;-0.08;0.00;0.04;0.16;2.91;-14.00;-0.24
2215;1;9.550;-1.450;-3.760;-0.11;-0.09;0.00;0.02;0.16;3.19;-13.82;-0.15
2216;1;9.550;-1.550;-3.775;-0.12;-0.10;0.00;0.00;0.16;3.44;-13.65;0.01
2217;1;9.550;-1.650;-3.790;-0.12;-0.11;0.00;-0.02;0.16;3.67;-13.48;0.22
2218;1;9.550;-1.750;-3.805;-0.12;-0.12;0.00;-0.04;0.16;3.89;-13.30;0.49
2219;1;9.550;-1.850;-3.821;-0.12;-0.13;0.00;-0.06;0.15;4.11;-13.11;0.79
2220;1;9.550;-1.950;-3.836;-0.12;-0.14;0.00;-0.07;0.15;4.32;-12.89;1.13
2221;1;9.650;-0.050;-3.570;0.07;0.04;0.04;0.24;0.01;-5.24;-15.95;7.40
2222;1;9.650;-0.150;-3.585;0.05;0.04;0.04;0.22;0.02;-3.71;-16.17;5.97
2223;1;9.650;-0.250;-3.599;0.03;0.03;0.04;0.19;0.05;-2.61;-16.41;4.81
2224;1;9.650;-0.350;-3.614;0.02;0.03;0.03;0.19;0.09;-1.74;-16.40;3.77
2225;1;9.650;-0.450;-3.629;0.00;0.02;0.03;0.19;0.10;-0.98;-16.14;2.82
2226;1;9.650;-0.550;-3.643;-0.01;0.01;0.03;0.19;0.11;-0.31;-15.82;2.00
2227;1;9.650;-0.650;-3.658;-0.03;-0.01;0.02;0.18;0.12;0.28;-15.48;1.31
2228;1;9.650;-0.750;-3.673;-0.04;-0.02;0.02;0.17;0.13;0.79;-15.15;0.76
2229;1;9.650;-0.850;-3.687;-0.06;-0.03;0.02;0.15;0.14;1.25;-14.83;0.31
2230;1;9.650;-0.950;-3.702;-0.07;-0.04;0.01;0.13;0.15;1.68;-14.55;-0.02
2231;1;9.650;-1.050;-3.717;-0.08;-0.05;0.01;0.11;0.16;2.07;-14.31;-0.26
2232;1;9.650;-1.150;-3.731;-0.09;-0.06;0.01;0.10;0.16;2.44;-14.10;-0.41
2233;1;9.650;-1.250;-3.746;-0.10;-0.08;0.01;0.08;0.16;2.78;-13.91;-0.47
2234;1;9.650;-1.350;-3.761;-0.11;-0.09;0.01;0.06;0.16;3.10;-13.75;-0.45
2235;1;9.650;-1.450;-3.775;-0.12;-0.10;0.00;0.04;0.16;3.39;-13.61;-0.36
2236;1;9.650;-1.550;-3.790;-0.12;-0.11;0.00;0.02;0.16;3.67;-13.48;-0.21
2237;1;9.650;-1.650;-3.805;-0.13;-0.12;0.00;0.00;0.16;3.93;-13.35;0.01
2238;1;9.650;-1.750;-3.820;-0.13;-0.13;0.00;-0.02;0.15;4.18;-13.21;0.27
2239;1;9.650;-1.850;-3.834;-0.13;-0.14;0.00;-0.04;0.15;4.43;-13.06;0.58
2240;1;9.650;-1.950;-3.849;-0.13;-0.15;0.00;-0.06;0.14;4.67;-12.88;0.93
2241;1;9.750;-0.050;-3.595;0.08;0.04;0.04;0.19;0.04;-4.47;-14.72;6.57
2242;1;9.750;-0.150;-3.609;0.06;0.04;0.04;0.19;0.07;-3.24;-15.02;5.35
2243;1;9.750;-0.250;-3.623;0.04;0.03;0.03;0.20;0.08;-2.29;-15.30;4.34
2244;1;9.750;-0.350;-3.637;0.02;0.02;0.03;0.20;0.09;-1.50;-15.42;3.39
2245;1;9.750;-0.450;-3.651;0.01;0.01;0.03;0.20;0.11;-0.79;-15.28;2.49
2246;1;9.750;-0.550;-3.665;-0.01;0.00;0.03;0.20;0.12;-0.16;-15.06;1.70
2247;1;9.750;-0.650;-3.679;-0.02;-0.01;0.02;0.19;0.13;0.40;-14.81;1.04
2248;1;9.750;-0.750;-3.693;-0.04;-0.03;0.02;0.17;0.14;0.90;-14.57;0.50
2249;1;9.750;-0.850;-3.707;-0.05;-0.04;0.02;0.16;0.15;1.36;-14.32;0.06
2250;1;9.750;-0.950;-3.721;-0.07;-0.05;0.01;0.15;0.15;1.79;-14.11;-0.27
2251;1;9.750;-1.050;-3.735;-0.08;-0.06;0.01;0.13;0.15;2.20;-13.92;-0.51
2252;1;9.750;-1.150;-3.749;-0.09;-0.07;0.01;0.11;0.16;2.58;-13.75;-0.66
2253;1;9.750;-1.250;-3.763;-0.10;-0.09;0.01;0.10;0.16;2.93;-13.61;-0.73
2254;1;9.750;-1.350;-3.777;-0.11;-0.10;0.01;0.08;0.16;3.27;-13.49;-0.71
2255;1;9.750;-1.450;-3.791;-0.12;-0.11;0.00;0.06;0.16;3.59;-13.39;-0.63
2256;1;9.750;-1.550;-3.805;-0.12;-0.12;0.00;0.04;0.16;3.89;-13.30;-0.47
2257;1;9.750;-1.650;-3.820;-0.13;-0.13;0.00;0.02;0.15;4.18;-13.21;-0.26
2258;1;9.750;-1.750;-3.834;-0.13;-0.14;0.00;0.00;0.15;4.46;-13.12;0.01
2259;1;9.750;-1.850;-3.848;-0.13;-0.15;0.00;-0.02;0.15;4.74;-13.00;0.32
2260;1;9.750;-1.950;-3.862;-0.14;-0.16;0.00;-0.04;0.14;5.02;-12.86;0.67
2261;1;9.850;-0.050;-3.619;0.08;0.04;0.04;0.15;0.07;-3.89;-13.63;5.81
2262;1;9.850;-0.150;-3.633;0.06;0.03;0.03;0.18;0.09;-2.88;-14.02;4.78
2263;1;9.850;-0.250;-3.646;0.05;0.03;0.03;0.19;0.10;-2.05;-14.27;3.85
2264;1;9.850;-0.350;-3.660;0.03;0.01;0.03;0.20;0.10;-1.32;-14.46;2.98
2265;1;9.850;-0.450;-3.673;0.01;0.00;0.03;0.20;0.11;-0.65;-14.42;2.13
2266;1;9.850;-0.550;-3.686;0.00;-0.01;0.02;0.20;0.12;-0.05;-14.29;1.38
2267;1;9.850;-0.650;-3.700;-0.02;-0.02;0.02;0.19;0.13;0.49;-14.13;0.74
2268;1;9.850;-0.750;-3.713;-0.03;-0.03;0.02;0.18;0.14;0.98;-13.96;0.21
2269;1;9.850;-0.850;-3.727;-0.05;-0.05;0.02;0.17;0.15;1.45;-13.80;-0.23
2270;1;9.850;-0.950;-3.740;-0.06;-0.06;0.01;0.16;0.15;1.89;-13.64;-0.56
2271;1;9.850;-1.050;-3.754;-0.07;-0.07;0.01;0.14;0.15;2.31;-13.50;-0.80
2272;1;9.850;-1.150;-3.767;-0.09;-0.08;0.01;0.13;0.15;2.70;-13.39;-0.95
2273;1;9.850;-1.250;-3.780;-0.10;-0.10;0.01;0.11;0.15;3.07;-13.29;-1.02
2274;1;9.850;-1.350;-3.794;-0.11;-0.11;0.01;0.09;0.15;3.43;-13.22;-1.01
2275;1;9.850;-1.450;-3.807;-0.12;-0.12;0.00;0.08;0.15;3.78;-13.16;-0.93
2276;1;9.850;-1.550;-3.821;-0.12;-0.13;0.00;0.06;0.15;4.11;-13.11;-0.78
2277;1;9.850;-1.650;-3.834;-0.13;-0.14;0.00;0.04;0.15;4.43;-13.06;-0.57
2278;1;9.850;-1.750;-3.848;-0.13;-0.15;0.00;0.02;0.15;4.74;-13.00;-0.30
2279;1;9.850;-1.850;-3.861;-0.14;-0.16;0.00;0.00;0.14;5.05;-12.93;0.01
2280;1;9.850;-1.950;-3.875;-0.14;-0.17;0.00;-0.02;0.13;5.35;-12.82;0.36
2281;1;9.950;-0.050;-3.644;0.08;0.04;0.04;0.14;0.10;-3.44;-12.69;5.12
2282;1;9.950;-0.150;-3.657;0.07;0.03;0.03;0.16;0.11;-2.60;-13.10;4.23
2283;1;9.950;-0.250;-3.670;0.05;0.02;0.03;0.18;0.12;-1.85;-13.33;3.37
2284;1;9.950;-0.350;-3.682;0.04;0.01;0.02;0.20;0.12;-1.18;-13.53;2.55
2285;1;9.950;-0.450;-3.695;0.02;0.00;0.02;0.20;0.13;-0.54;-13.56;1.76
2286;1;9.950;-0.550;-3.708;0.01;-0.02;0.02;0.19;0.13;0.04;-13.52;1.04
2287;1;9.950;-0.650;-3.721;-0.01;-0.03;0.02;0.19;0.14;0.57;-13.44;0.41
2288;1;9.950;-0.750;-3.734;-0.03;-0.04;0.02;0.19;0.14;1.07;-13.34;-0.11
2289;1;9.950;-0.850;-3.746;-0.04;-0.06;0.01;0.18;0.14;1.54;-13.24;-0.54
2290;1;9.950;-0.950;-3.759;-0.05;-0.07;0.01;0.17;0.15;1.99;-13.14;-0.87
2291;1;9.950;-1.050;-3.772;-0.07;-0.08;0.01;0.15;0.15;2.41;-13.06;-1.11
2292;1;9.950;-1.150;-3.785;-0.08;-0.09;0.01;0.14;0.15;2.82;-12.99;-1.27
2293;1;9.950;-1.250;-3.798;-0.09;-0.10;0.01;0.13;0.15;3.22;-12.95;-1.34
2294;1;9.950;-1.350;-3.810;-0.10;-0.12;0.01;0.11;0.15;3.60;-12.92;-1.34
2295;1;9.950;-1.450;-3.823;-0.11;-0.13;0.00;0.09;0.15;3.97;-12.90;-1.26
2296;1;9.950;-1.550;-3.836;-0.12;-0.14;0.00;0.07;0.15;4.32;-12.89;-1.12
2297;1;9.950;-1.650;-3.849;-0.13;-0.15;0.00;0.06;0.14;4.67;-12.88;-0.91
2298;1;9.950;-1.750;-3.862;-0.14;-0.16;0.00;0.04;0.14;5.02;-12.86;-0.65
2299;1;9.950;-1.850;-3.875;-0.14;-0.17;0.00;0.02;0.13;5.35;-12.82;-0.34
2300;1;9.950;-1.950;-3.887;-0.14;-0.18;0.00;0.00;0.12;5.69;-12.75;0.01
2301;1;8.200;-2.200;-3.723;0.06;0.01;-0.02;-0.12;0.16;-1.68;-11.15;-2.65
2302;1;8.200;-2.600;-3.818;0.03;-0.04;0.00;0.03;0.23;0.29;-8.17;-1.50
2303;1;8.200;-3.000;-3.912;-0.04;-0.10;0.02;0.26;0.19;6.73;-5.23;-1.33
2304;1;8.200;-3.400;-4.008;-0.10;-0.12;0.02;0.42;-0.02;20.70;-2.32;-1.69
2305;1;8.200;-3.800;-4.102;-0.14;-0.04;0.01;0.33;-0.18;41.93;-0.32;-1.20
2306;1;8.600;-2.200;-3.767;0.01;-0.05;-0.01;-0.18;0.14;0.60;-11.60;0.14
2307;1;8.600;-2.600;-3.852;0.02;-0.09;0.01;-0.11;0.13;2.44;-8.36;1.08
2308;1;8.600;-3.000;-3.938;0.01;-0.11;0.03;-0.01;0.06;8.40;-4.96;0.97
2309;1;8.600;-3.400;-4.023;-0.02;-0.09;0.04;0.09;-0.06;20.72;-1.97;-0.06
2310;1;8.600;-3.800;-4.108;-0.04;-0.03;0.04;0.12;-0.09;39.81;-0.24;-0.65
2311;1;9.000;-2.200;-3.813;-0.05;-0.10;0.00;-0.18;0.13;2.55;-11.76;1.79
2312;1;9.000;-2.600;-3.888;-0.03;-0.13;0.01;-0.17;0.08;4.34;-9.03;2.67
2313;1;9.000;-3.000;-3.963;-0.02;-0.13;0.03;-0.13;-0.01;9.44;-5.68;2.42
2314;1;9.000;-3.400;-4.037;-0.02;-0.08;0.05;-0.07;-0.10;19.78;-2.40;1.03
2315;1;9.000;-3.800;-4.113;-0.03;-0.02;0.05;-0.02;-0.09;36.56;-0.31;-0.23
2316;1;9.400;-2.200;-3.858;-0.10;-0.14;0.00;-0.14;0.12;4.30;-12.00;2.17
2317;1;9.400;-2.600;-3.922;-0.08;-0.16;0.01;-0.17;0.06;6.01;-9.77;3.23
2318;1;9.400;-3.000;-3.987;-0.06;-0.15;0.04;-0.17;-0.05;10.09;-6.51;3.23
2319;1;9.400;-3.400;-4.052;-0.05;-0.09;0.05;-0.13;-0.13;18.29;-2.91;1.91
2320;1;9.400;-3.800;-4.117;-0.06;-0.02;0.05;-0.08;-0.10;32.41;-0.39;0.24
2321;1;9.800;-2.200;-3.902;-0.14;-0.18;0.00;-0.07;0.11;5.93;-12.30;1.46
2322;1;9.800;-2.600;-3.957;-0.13;-0.19;0.01;-0.13;0.03;7.61;-10.55;2.88
2323;1;9.800;-3.000;-4.012;-0.11;-0.17;0.04;-0.16;-0.07;10.64;-7.43;3.44
2324;1;9.800;-3.400;-4.068;-0.09;-0.10;0.06;-0.14;-0.16;16.53;-3.50;2.57
2325;1;9.800;-3.800;-4.122;-0.09;-0.02;0.05;-0.08;-0.11;27.46;-0.48;0.69
2326;1;10.200;-0.200;-3.723;0.06;0.01;0.02;0.13;0.16;-1.67;-11.14;2.65
2327;1;10.200;-0.600;-3.767;0.01;-0.05;0.01;0.18;0.14;0.60;-11.59;-0.13
2328;1;10.200;-1.000;-3.813;-0.05;-0.10;0.00;0.18;0.13;2.55;-11.75;-1.80
2329;1;10.200;-1.400;-3.858;-0.10;-0.14;0.00;0.14;0.13;4.30;-11.99;-2.17
2330;1;10.200;-1.800;-3.902;-0.14;-0.18;0.00;0.07;0.11;5.93;-12.30;-1.47
2331;1;10.200;-2.200;-3.948;-0.15;-0.21;0.00;0.00;0.07;7.51;-12.23;-0.01
2332;1;10.200;-2.600;-3.993;-0.15;-0.21;0.01;-0.07;-0.01;9.16;-11.06;1.74
2333;1;10.200;-3.000;-4.037;-0.13;-0.18;0.03;-0.11;-0.11;11.20;-8.28;3.01
2334;1;10.200;-3.400;-4.082;-0.12;-0.11;0.05;-0.10;-0.19;14.67;-4.17;2.91
2335;1;10.200;-3.800;-4.128;-0.11;-0.02;0.05;-0.04;-0.12;21.87;-0.61;1.11
2336;1;10.600;-0.200;-3.818;0.03;-0.04;0.00;-0.03;0.23;0.29;-8.17;1.50
2337;1;10.600;-0.600;-3.852;0.02;-0.09;-0.01;0.11;0.13;2.44;-8.35;-1.08
2338;1;10.600;-1.000;-3.888;-0.03;-0.13;-0.01;0.17;0.08;4.34;-9.02;-2.67
2339;1;10.600;-1.400;-3.922;-0.08;-0.16;-0.01;0.17;0.06;6.01;-9.76;-3.24
2340;1;10.600;-1.800;-3.957;-0.13;-0.19;-0.01;0.13;0.03;7.60;-10.55;-2.89
2341;1;10.600;-2.200;-3.993;-0.15;-0.21;-0.01;0.07;-0.01;9.15;-11.06;-1.75
2342;1;10.600;-2.600;-4.028;-0.15;-0.22;0.00;0.00;-0.07;10.56;-10.66;-0.01
2343;1;10.600;-3.000;-4.063;-0.13;-0.18;0.02;-0.05;-0.15;11.68;-8.60;1.84
2344;1;10.600;-3.400;-4.097;-0.11;-0.11;0.05;-0.04;-0.21;12.80;-4.75;2.75
2345;1;10.600;-3.800;-4.133;-0.11;-0.02;0.05;0.02;-0.13;15.90;-0.76;1.45
2346;1;11.000;-0.200;-3.912;-0.04;-0.10;-0.02;-0.26;0.19;6.72;-5.22;1.32
2347;1;11.000;-0.600;-3.938;0.01;-0.11;-0.03;0.01;0.06;8.40;-4.95;-0.97
2348;1;11.000;-1.000;-3.963;-0.02;-0.13;-0.03;0.13;-0.01;9.44;-5.67;-2.42
2349;1;11.000;-1.400;-3.987;-0.06;-0.15;-0.04;0.17;-0.05;10.08;-6.50;-3.23
2350;1;11.000;-1.800;-4.012;-0.11;-0.17;-0.04;0.16;-0.08;10.63;-7.42;-3.45
2351;1;11.000;-2.200;-4.037;-0.13;-0.18;-0.03;0.11;-0.11;11.19;-8.27;-3.02
2352;1;11.000;-2.600;-4.063;-0.13;-0.18;-0.02;0.05;-0.15;11.67;-8.60;-1.85
2353;1;11.000;-3.000;-4.088;-0.11;-0.16;0.00;0.00;-0.21;11.69;-7.66;-0.01
2354;1;11.000;-3.400;-4.113;-0.08;-0.10;0.03;0.01;-0.23;10.85;-4.79;1.79
2355;1;11.000;-3.800;-4.137;-0.08;-0.02;0.04;0.08;-0.13;10.05;-0.88;1.52
2356;1;11.400;-0.200;-4.008;-0.10;-0.12;-0.02;-0.42;-0.02;20.68;-2.31;1.69
2357;1;11.400;-0.600;-4.023;-0.02;-0.09;-0.04;-0.08;-0.06;20.72;-1.96;0.06
2358;1;11.400;-1.000;-4.037;-0.02;-0.08;-0.05;0.07;-0.10;19.78;-2.39;-1.03
2359;1;11.400;-1.400;-4.052;-0.05;-0.09;-0.05;0.14;-0.13;18.28;-2.91;-1.91
2360;1;11.400;-1.800;-4.068;-0.09;-0.10;-0.06;0.14;-0.16;16.51;-3.50;-2.57
2361;1;11.400;-2.200;-4.082;-0.12;-0.11;-0.05;0.10;-0.19;14.65;-4.17;-2.92
2362;1;11.400;-2.600;-4.097;-0.11;-0.11;-0.05;0.04;-0.21;12.78;-4.75;-2.76
2363;1;11.400;-3.000;-4.113;-0.08;-0.10;-0.03;-0.01;-0.23;10.85;-4.79;-1.79
2364;1;11.400;-3.400;-4.128;-0.04;-0.07;0.00;0.00;-0.23;8.41;-3.57;0.00
2365;1;11.400;-3.800;-4.142;-0.02;-0.02;0.02;0.09;-0.12;5.03;-0.83;1.04
2366;1;11.800;-0.200;-4.102;-0.14;-0.04;-0.01;-0.33;-0.18;41.91;-0.32;1.20
2367;1;11.800;-0.600;-4.108;-0.04;-0.03;-0.04;-0.12;-0.09;39.80;-0.24;0.66
2368;1;11.800;-1.000;-4.113;-0.03;-0.02;-0.05;0.02;-0.09;36.55;-0.31;0.23
2369;1;11.800;-1.400;-4.117;-0.06;-0.02;-0.05;0.08;-0.10;32.40;-0.39;-0.23
2370;1;11.800;-1.800;-4.122;-0.09;-0.02;-0.05;0.08;-0.11;27.44;-0.49;-0.69
2371;1;11.800;-2.200;-4.128;-0.11;-0.02;-0.05;0.04;-0.13;21.85;-0.62;-1.11
2372;1;11.800;-2.600;-4.133;-0.11;-0.02;-0.05;-0.02;-0.13;15.89;-0.77;-1.45
2373;1;11.800;-3.000;-4.137;-0.07;-0.02;-0.04;-0.08;-0.13;10.03;-0.89;-1.53
2374;1;11.800;-3.400;-4.142;-0.02;-0.02;-0.02;-0.09;-0.12;5.02;-0.84;-1.04
2375;1;11.800;-3.800;-4.148;0.01;-0.01;0.00;0.00;-0.06;1.35;-0.21;0.00
2376;1;8.050;0.050;-3.175;-7.35;-4.39;0.03;0.02;33.36;-47.59;-110.22;0.27
2377;1;8.050;0.150;-3.200;-4.33;-2.81;-0.67;-18.41;20.50;-49.96;-80.32;19.83
2378;1;8.050;0.250;-3.224;-2.79;-1.90;-0.40;-11.74;8.12;-43.16;-58.74;18.65
2379;1;8.050;0.350;-3.249;-1.79;-1.30;-0.05;-7.98;3.96;-37.01;-48.79;18.78
2380;1;8.050;0.450;-3.274;-1.05;-0.87;0.20;-5.65;2.27;-31.83;-42.65;18.93
2381;1;8.050;0.550;-3.298;-0.62;-0.58;0.29;-4.22;1.48;-27.64;-38.42;18.62
2382;1;8.050;0.650;-3.323;-0.35;-0.39;0.32;-3.27;1.08;-24.16;-35.22;17.97
2383;1;8.050;0.750;-3.348;-0.18;-0.25;0.30;-2.61;0.85;-21.19;-32.62;17.05
2384;1;8.050;0.850;-3.372;-0.07;-0.16;0.26;-2.10;0.69;-18.57;-30.34;15.94
2385;1;8.050;0.950;-3.397;-0.01;-0.09;0.21;-1.69;0.57;-16.20;-28.22;14.71
2386;1;8.050;1.050;-3.422;0.03;-0.04;0.16;-1.35;0.45;-14.02;-26.16;13.43
2387;1;8.050;1.150;-3.446;0.06;-0.01;0.12;-1.06;0.33;-12.00;-24.13;12.12
2388;1;8.050;1.250;-3.471;0.07;0.02;0.09;-0.82;0.23;-10.12;-22.05;10.85
2389;1;8.050;1.350;-3.496;0.07;0.03;0.07;-0.59;0.17;-8.44;-19.97;9.71
2390;1;8.050;1.450;-3.520;0.07;0.04;0.05;-0.39;0.09;-7.03;-18.04;8.72
2391;1;8.050;1.550;-3.545;0.08;0.04;0.04;-0.31;0.01;-5.92;-16.39;7.80
2392;1;8.050;1.650;-3.570;0.08;0.04;0.04;-0.24;-0.02;-5.04;-15.00;6.95
2393;1;8.050;1.750;-3.595;0.08;0.04;0.03;-0.19;-0.04;-4.31;-13.77;6.16
2394;1;8.050;1.850;-3.619;0.08;0.04;0.03;-0.15;-0.07;-3.76;-12.68;5.44
2395;1;8.050;1.950;-3.644;0.08;0.04;0.03;-0.13;-0.10;-3.33;-11.74;4.79
2396;1;8.150;0.050;-3.200;-4.39;-2.94;0.58;18.52;21.42;-49.81;-81.03;-19.59
2397;1;8.150;0.150;-3.224;-4.15;-1.84;-0.01;-0.23;14.66;-36.97;-71.34;0.15
2398;1;8.150;0.250;-3.248;-3.07;-1.29;-0.15;-4.49;8.10;-32.11;-58.30;9.03
2399;1;8.150;0.350;-3.272;-1.93;-0.88;-0.03;-4.39;4.43;-27.74;-47.94;12.05
2400;1;8.150;0.450;-3.296;-1.20;-0.59;0.10;-3.65;2.57;-23.85;-41.15;13.12
2401;1;8.150;0.550;-3.320;-0.74;-0.39;0.18;-2.95;1.61;-20.54;-36.53;13.37
2402;1;8.150;0.650;-3.344;-0.45;-0.24;0.20;-2.38;1.09;-17.72;-33.14;13.09
2403;1;8.150;0.750;-3.368;-0.26;-0.15;0.20;-1.91;0.78;-15.30;-30.49;12.48
2404;1;8.150;0.850;-3.392;-0.14;-0.08;0.18;-1.53;0.59;-13.18;-28.31;11.68
