Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
4827;1;-0.350;6.350;-3.614;0.00;-0.06;-0.03;-0.20;0.18;-0.65;-0.61;1.16
4828;1;-0.350;6.250;-3.637;-0.01;-0.08;-0.03;-0.21;0.19;-1.88;-1.06;1.60
4829;1;-0.350;6.150;-3.660;-0.01;-0.11;-0.04;-0.24;0.21;-3.12;-1.49;2.19
4830;1;-0.350;6.050;-3.682;-0.02;-0.14;-0.05;-0.29;0.24;-4.27;-1.90;2.91
4831;1;-0.450;7.950;-3.274;-0.68;0.53;-0.12;-3.21;-4.95;-0.69;1.71;1.63
4832;1;-0.450;7.850;-3.296;-0.67;0.84;-0.12;1.12;-0.32;1.37;3.79;3.96
4833;1;-0.450;7.750;-3.318;-0.35;0.80;-0.08;1.52;0.74;2.90;5.33;5.01
4834;1;-0.450;7.650;-3.340;-0.11;0.68;-0.06;0.94;0.86;3.78;6.15;5.24
4835;1;-0.450;7.550;-3.362;0.03;0.56;-0.04;0.37;0.73;4.30;6.37;5.01
4836;1;-0.450;7.450;-3.385;0.08;0.45;-0.03;0.01;0.56;4.57;6.16;4.54
4837;1;-0.450;7.350;-3.407;0.10;0.36;-0.02;-0.17;0.42;4.64;5.69;4.00
4838;1;-0.450;7.250;-3.429;0.09;0.29;-0.01;-0.24;0.31;4.57;5.05;3.44
4839;1;-0.450;7.150;-3.451;0.08;0.22;0.00;-0.25;0.25;4.36;4.34;2.92
4840;1;-0.450;7.050;-3.473;0.06;0.17;0.00;-0.24;0.21;4.02;3.61;2.44
4841;1;-0.450;6.950;-3.495;0.05;0.12;0.00;-0.22;0.19;3.57;2.88;2.02
4842;1;-0.450;6.850;-3.518;0.04;0.08;0.00;-0.19;0.22;3.03;2.21;1.66
4843;1;-0.450;6.750;-3.540;0.04;0.04;0.00;-0.18;0.22;2.35;1.60;1.39
4844;1;-0.450;6.650;-3.562;0.03;0.01;0.00;-0.18;0.20;1.51;1.07;1.21
4845;1;-0.450;6.550;-3.584;0.03;-0.02;0.00;-0.18;0.18;0.49;0.62;1.14
4846;1;-0.450;6.450;-3.606;0.03;-0.05;-0.01;-0.18;0.17;-0.66;0.24;1.17
4847;1;-0.450;6.350;-3.629;0.02;-0.07;-0.02;-0.19;0.16;-1.91;-0.07;1.34
4848;1;-0.450;6.250;-3.651;0.02;-0.10;-0.02;-0.20;0.17;-3.19;-0.30;1.65
4849;1;-0.450;6.150;-3.673;0.01;-0.12;-0.03;-0.23;0.19;-4.41;-0.46;2.10
4850;1;-0.450;6.050;-3.695;0.01;-0.15;-0.04;-0.27;0.20;-5.49;-0.59;2.68
4851;1;-0.550;7.950;-3.298;-0.57;0.50;-0.09;-3.10;-3.98;-0.39;2.05;2.16
4852;1;-0.550;7.850;-3.320;-0.58;0.73;-0.06;0.76;-0.20;1.56;3.71;4.19
4853;1;-0.550;7.750;-3.341;-0.31;0.68;-0.03;1.18;0.44;3.07;4.86;5.18
4854;1;-0.550;7.650;-3.363;-0.10;0.57;-0.02;0.81;0.48;3.91;5.49;5.49
4855;1;-0.550;7.550;-3.385;0.01;0.47;-0.01;0.42;0.41;4.34;5.67;5.36
4856;1;-0.550;7.450;-3.406;0.06;0.38;0.00;0.15;0.32;4.48;5.50;4.98
4857;1;-0.550;7.350;-3.428;0.08;0.31;0.01;0.00;0.25;4.44;5.10;4.49
4858;1;-0.550;7.250;-3.449;0.08;0.25;0.01;-0.08;0.21;4.26;4.56;3.96
4859;1;-0.550;7.150;-3.471;0.07;0.19;0.01;-0.11;0.18;3.96;3.94;3.43
4860;1;-0.550;7.050;-3.492;0.06;0.14;0.02;-0.12;0.18;3.56;3.29;2.92
4861;1;-0.550;6.950;-3.514;0.05;0.10;0.02;-0.13;0.22;3.06;2.66;2.45
4862;1;-0.550;6.850;-3.535;0.05;0.06;0.02;-0.13;0.22;2.45;2.09;2.04
4863;1;-0.550;6.750;-3.557;0.05;0.03;0.02;-0.14;0.21;1.66;1.58;1.68
4864;1;-0.550;6.650;-3.579;0.04;0.00;0.01;-0.14;0.19;0.71;1.16;1.42
4865;1;-0.550;6.550;-3.600;0.04;-0.03;0.01;-0.15;0.17;-0.40;0.83;1.24
4866;1;-0.550;6.450;-3.622;0.04;-0.06;0.00;-0.15;0.16;-1.63;0.59;1.17
4867;1;-0.550;6.350;-3.643;0.04;-0.08;0.00;-0.16;0.15;-2.91;0.44;1.22
4868;1;-0.550;6.250;-3.665;0.04;-0.11;-0.01;-0.18;0.16;-4.18;0.39;1.41
4869;1;-0.550;6.150;-3.686;0.04;-0.13;-0.02;-0.21;0.16;-5.35;0.42;1.72
4870;1;-0.550;6.050;-3.708;0.03;-0.16;-0.02;-0.25;0.16;-6.35;0.52;2.17
4871;1;-0.650;7.950;-3.323;-0.49;0.49;-0.06;-2.63;-3.18;0.14;2.33;2.66
4872;1;-0.650;7.850;-3.344;-0.48;0.65;-0.03;0.70;-0.07;1.90;3.77;4.41
4873;1;-0.650;7.750;-3.365;-0.26;0.59;0.00;0.98;0.27;3.29;4.68;5.28
4874;1;-0.650;7.650;-3.386;-0.09;0.50;0.01;0.70;0.25;4.04;5.17;5.59
4875;1;-0.650;7.550;-3.407;0.00;0.41;0.01;0.41;0.21;4.38;5.30;5.51
4876;1;-0.650;7.450;-3.428;0.05;0.34;0.02;0.21;0.17;4.42;5.12;5.18
4877;1;-0.650;7.350;-3.449;0.06;0.27;0.02;0.08;0.16;4.30;4.76;4.73
4878;1;-0.650;7.250;-3.470;0.07;0.22;0.02;0.01;0.14;4.05;4.28;4.22
4879;1;-0.650;7.150;-3.490;0.06;0.17;0.02;-0.04;0.17;3.69;3.71;3.70
4880;1;-0.650;7.050;-3.511;0.06;0.13;0.03;-0.07;0.22;3.25;3.13;3.16
4881;1;-0.650;6.950;-3.532;0.05;0.09;0.03;-0.09;0.23;2.70;2.57;2.65
4882;1;-0.650;6.850;-3.553;0.05;0.05;0.03;-0.10;0.23;1.99;2.06;2.18
4883;1;-0.650;6.750;-3.574;0.05;0.02;0.03;-0.11;0.21;1.11;1.62;1.76
4884;1;-0.650;6.650;-3.595;0.05;-0.01;0.03;-0.11;0.19;0.08;1.28;1.40
4885;1;-0.650;6.550;-3.616;0.05;-0.04;0.02;-0.11;0.17;-1.10;1.04;1.13
4886;1;-0.650;6.450;-3.637;0.06;-0.07;0.02;-0.12;0.15;-2.36;0.91;0.95
4887;1;-0.650;6.350;-3.658;0.06;-0.09;0.01;-0.12;0.15;-3.64;0.88;0.88
4888;1;-0.650;6.250;-3.679;0.06;-0.12;0.01;-0.14;0.14;-4.86;0.97;0.94
4889;1;-0.650;6.150;-3.700;0.06;-0.14;0.00;-0.18;0.13;-5.97;1.15;1.13
4890;1;-0.650;6.050;-3.721;0.06;-0.17;-0.01;-0.22;0.13;-6.87;1.43;1.47
4891;1;-0.750;7.950;-3.348;-0.42;0.47;-0.05;-2.01;-2.50;0.81;2.57;3.09
4892;1;-0.750;7.850;-3.368;-0.40;0.59;-0.01;0.75;0.01;2.34;3.88;4.58
4893;1;-0.750;7.750;-3.388;-0.21;0.52;0.01;0.86;0.16;3.54;4.65;5.32
4894;1;-0.750;7.650;-3.409;-0.08;0.44;0.02;0.60;0.11;4.17;5.04;5.58
4895;1;-0.750;7.550;-3.429;0.00;0.37;0.02;0.38;0.10;4.41;5.12;5.51
4896;1;-0.750;7.450;-3.449;0.03;0.30;0.02;0.22;0.10;4.38;4.94;5.22
4897;1;-0.750;7.350;-3.470;0.05;0.25;0.03;0.12;0.10;4.20;4.60;4.79
4898;1;-0.750;7.250;-3.490;0.05;0.20;0.03;0.04;0.14;3.90;4.14;4.32
4899;1;-0.750;7.150;-3.510;0.05;0.15;0.03;-0.01;0.22;3.53;3.62;3.78
4900;1;-0.750;7.050;-3.530;0.05;0.11;0.03;-0.04;0.24;3.05;3.08;3.23
4901;1;-0.750;6.950;-3.551;0.05;0.08;0.04;-0.06;0.24;2.43;2.56;2.68
4902;1;-0.750;6.850;-3.571;0.05;0.04;0.04;-0.07;0.23;1.65;2.09;2.15
4903;1;-0.750;6.750;-3.591;0.05;0.01;0.04;-0.07;0.20;0.70;1.70;1.65
4904;1;-0.750;6.650;-3.612;0.06;-0.02;0.04;-0.07;0.18;-0.40;1.41;1.21
4905;1;-0.750;6.550;-3.632;0.06;-0.05;0.04;-0.08;0.17;-1.60;1.24;0.84
4906;1;-0.750;6.450;-3.652;0.06;-0.07;0.03;-0.08;0.16;-2.86;1.18;0.55
4907;1;-0.750;6.350;-3.673;0.07;-0.10;0.03;-0.09;0.14;-4.10;1.24;0.37
4908;1;-0.750;6.250;-3.693;0.07;-0.12;0.02;-0.12;0.12;-5.27;1.42;0.32
4909;1;-0.750;6.150;-3.713;0.07;-0.15;0.01;-0.15;0.11;-6.30;1.72;0.40
4910;1;-0.750;6.050;-3.734;0.08;-0.17;0.01;-0.18;0.11;-7.09;2.13;0.64
4911;1;-0.850;7.950;-3.372;-0.36;0.45;-0.04;-1.36;-1.92;1.56;2.79;3.44
4912;1;-0.850;7.850;-3.392;-0.32;0.53;-0.01;0.80;0.03;2.80;4.00;4.68
4913;1;-0.850;7.750;-3.412;-0.16;0.46;0.01;0.76;0.07;3.79;4.70;5.29
4914;1;-0.850;7.650;-3.431;-0.06;0.39;0.02;0.52;0.04;4.28;5.03;5.50
4915;1;-0.850;7.550;-3.451;-0.01;0.33;0.02;0.34;0.05;4.44;5.08;5.43
4916;1;-0.850;7.450;-3.471;0.02;0.27;0.03;0.22;0.05;4.35;4.89;5.13
4917;1;-0.850;7.350;-3.490;0.04;0.22;0.03;0.11;0.11;4.13;4.55;4.75
4918;1;-0.850;7.250;-3.510;0.04;0.18;0.03;0.04;0.21;3.84;4.12;4.28
4919;1;-0.850;7.150;-3.530;0.04;0.14;0.04;0.00;0.25;3.45;3.62;3.74
4920;1;-0.850;7.050;-3.550;0.04;0.10;0.04;-0.02;0.27;2.92;3.10;3.17
4921;1;-0.850;6.950;-3.569;0.05;0.07;0.05;-0.03;0.25;2.24;2.60;2.57
4922;1;-0.850;6.850;-3.589;0.05;0.03;0.05;-0.04;0.23;1.40;2.16;1.98
4923;1;-0.850;6.750;-3.609;0.05;0.00;0.05;-0.04;0.20;0.41;1.79;1.41
4924;1;-0.850;6.650;-3.628;0.06;-0.03;0.05;-0.04;0.18;-0.71;1.53;0.88
4925;1;-0.850;6.550;-3.648;0.06;-0.05;0.05;-0.04;0.17;-1.90;1.39;0.42
4926;1;-0.850;6.450;-3.668;0.07;-0.08;0.04;-0.04;0.16;-3.13;1.38;0.03
4927;1;-0.850;6.350;-3.687;0.07;-0.10;0.04;-0.06;0.13;-4.32;1.49;-0.25
4928;1;-0.850;6.250;-3.707;0.08;-0.13;0.04;-0.09;0.11;-5.43;1.75;-0.40
4929;1;-0.850;6.150;-3.727;0.08;-0.15;0.03;-0.12;0.10;-6.37;2.14;-0.42
4930;1;-0.850;6.050;-3.746;0.09;-0.17;0.02;-0.14;0.10;-7.05;2.65;-0.27
4931;1;-0.950;7.950;-3.397;-0.31;0.42;-0.04;-0.74;-1.42;2.28;2.97;3.70
4932;1;-0.950;7.850;-3.416;-0.26;0.47;-0.01;0.83;0.00;3.24;4.12;4.71
4933;1;-0.950;7.750;-3.435;-0.13;0.41;0.01;0.68;0.00;4.02;4.77;5.20
4934;1;-0.950;7.650;-3.454;-0.05;0.35;0.02;0.45;0.01;4.38;5.08;5.36
4935;1;-0.950;7.550;-3.473;-0.01;0.30;0.02;0.32;0.02;4.46;5.11;5.27
4936;1;-0.950;7.450;-3.492;0.01;0.24;0.02;0.18;0.08;4.32;4.91;5.01
4937;1;-0.950;7.350;-3.511;0.02;0.20;0.03;0.09;0.21;4.13;4.59;4.62
4938;1;-0.950;7.250;-3.530;0.03;0.16;0.04;0.05;0.26;3.84;4.16;4.16
4939;1;-0.950;7.150;-3.550;0.03;0.12;0.04;0.01;0.28;3.43;3.67;3.61
4940;1;-0.950;7.050;-3.569;0.03;0.09;0.05;0.00;0.28;2.87;3.16;3.00
4941;1;-0.950;6.950;-3.588;0.04;0.06;0.05;0.00;0.26;2.14;2.67;2.36
4942;1;-0.950;6.850;-3.607;0.04;0.02;0.06;-0.01;0.23;1.27;2.23;1.71
4943;1;-0.950;6.750;-3.626;0.05;0.00;0.06;0.00;0.21;0.26;1.87;1.07
4944;1;-0.950;6.650;-3.645;0.05;-0.03;0.06;0.00;0.19;-0.85;1.62;0.46
4945;1;-0.950;6.550;-3.664;0.06;-0.06;0.06;-0.01;0.17;-2.02;1.49;-0.09
4946;1;-0.950;6.450;-3.683;0.07;-0.08;0.06;-0.01;0.15;-3.19;1.50;-0.56
4947;1;-0.950;6.350;-3.702;0.07;-0.11;0.05;-0.04;0.12;-4.32;1.65;-0.93
4948;1;-0.950;6.250;-3.721;0.08;-0.13;0.05;-0.06;0.11;-5.36;1.95;-1.18
4949;1;-0.950;6.150;-3.740;0.09;-0.15;0.05;-0.07;0.10;-6.21;2.40;-1.28
4950;1;-0.950;6.050;-3.759;0.10;-0.18;0.04;-0.10;0.10;-6.76;2.98;-1.21
4951;1;-1.050;7.950;-3.422;-0.27;0.39;-0.04;-0.21;-1.03;2.93;3.10;3.88
4952;1;-1.050;7.850;-3.440;-0.21;0.41;-0.02;0.81;-0.05;3.61;4.22;4.68
4953;1;-1.050;7.750;-3.459;-0.11;0.36;0.00;0.60;-0.02;4.21;4.85;5.08
4954;1;-1.050;7.650;-3.477;-0.05;0.31;0.01;0.42;-0.02;4.46;5.14;5.18
4955;1;-1.050;7.550;-3.495;-0.01;0.26;0.02;0.26;0.06;4.46;5.17;5.09
4956;1;-1.050;7.450;-3.514;0.00;0.22;0.02;0.13;0.20;4.36;4.99;4.82
4957;1;-1.050;7.350;-3.532;0.01;0.18;0.03;0.08;0.27;4.19;4.67;4.45
4958;1;-1.050;7.250;-3.551;0.01;0.14;0.04;0.05;0.30;3.89;4.24;3.97
4959;1;-1.050;7.150;-3.569;0.02;0.11;0.05;0.03;0.30;3.46;3.75;3.40
4960;1;-1.050;7.050;-3.588;0.02;0.08;0.06;0.02;0.28;2.87;3.23;2.77
4961;1;-1.050;6.950;-3.606;0.03;0.04;0.06;0.02;0.26;2.12;2.73;2.08
4962;1;-1.050;6.850;-3.625;0.03;0.02;0.07;0.02;0.23;1.24;2.29;1.37
4963;1;-1.050;6.750;-3.643;0.04;-0.01;0.07;0.03;0.22;0.24;1.92;0.67
4964;1;-1.050;6.650;-3.661;0.05;-0.04;0.07;0.03;0.19;-0.84;1.66;-0.01
4965;1;-1.050;6.550;-3.680;0.06;-0.06;0.07;0.03;0.17;-1.95;1.53;-0.64
4966;1;-1.050;6.450;-3.698;0.06;-0.09;0.07;0.00;0.15;-3.07;1.54;-1.20
4967;1;-1.050;6.350;-3.717;0.07;-0.11;0.07;-0.01;0.13;-4.14;1.71;-1.65
4968;1;-1.050;6.250;-3.735;0.08;-0.13;0.06;-0.02;0.11;-5.09;2.04;-1.98
4969;1;-1.050;6.150;-3.754;0.09;-0.16;0.06;-0.03;0.11;-5.83;2.52;-2.15
4970;1;-1.050;6.050;-3.772;0.10;-0.18;0.06;-0.06;0.10;-6.28;3.16;-2.14
4971;1;-1.150;7.950;-3.446;-0.24;0.35;-0.04;0.20;-0.73;3.46;3.15;3.98
4972;1;-1.150;7.850;-3.464;-0.17;0.35;-0.02;0.73;-0.10;3.90;4.28;4.61
4973;1;-1.150;7.750;-3.482;-0.09;0.31;-0.01;0.54;-0.07;4.34;4.91;4.92
4974;1;-1.150;7.650;-3.500;-0.05;0.27;0.00;0.35;0.04;4.49;5.21;5.00
4975;1;-1.150;7.550;-3.518;-0.02;0.23;0.01;0.20;0.20;4.51;5.25;4.88
4976;1;-1.150;7.450;-3.535;-0.01;0.19;0.02;0.12;0.28;4.46;5.08;4.63
4977;1;-1.150;7.350;-3.553;-0.01;0.16;0.03;0.07;0.32;4.29;4.75;4.25
4978;1;-1.150;7.250;-3.571;0.00;0.12;0.04;0.05;0.32;3.99;4.32;3.75
4979;1;-1.150;7.150;-3.589;0.00;0.09;0.05;0.05;0.31;3.54;3.82;3.16
4980;1;-1.150;7.050;-3.607;0.01;0.06;0.06;0.04;0.29;2.94;3.29;2.48
4981;1;-1.150;6.950;-3.625;0.01;0.03;0.07;0.04;0.26;2.19;2.78;1.75
4982;1;-1.150;6.850;-3.642;0.02;0.01;0.07;0.05;0.24;1.32;2.32;0.99
4983;1;-1.150;6.750;-3.660;0.03;-0.02;0.08;0.06;0.21;0.36;1.93;0.23
4984;1;-1.150;6.650;-3.678;0.04;-0.04;0.08;0.05;0.19;-0.67;1.65;-0.52
4985;1;-1.150;6.550;-3.696;0.05;-0.07;0.08;0.04;0.17;-1.73;1.51;-1.22
4986;1;-1.150;6.450;-3.714;0.06;-0.09;0.08;0.03;0.15;-2.78;1.51;-1.84
4987;1;-1.150;6.350;-3.731;0.07;-0.11;0.08;0.02;0.13;-3.77;1.68;-2.37
4988;1;-1.150;6.250;-3.749;0.08;-0.14;0.08;0.02;0.12;-4.63;2.01;-2.77
4989;1;-1.150;6.150;-3.767;0.09;-0.16;0.07;0.00;0.11;-5.28;2.51;-3.00
4990;1;-1.150;6.050;-3.785;0.10;-0.18;0.07;-0.01;0.10;-5.63;3.18;-3.04
4991;1;-1.250;7.950;-3.471;-0.22;0.31;-0.05;0.47;-0.49;3.87;3.07;4.01
4992;1;-1.250;7.850;-3.488;-0.15;0.31;-0.03;0.63;-0.16;4.11;4.27;4.51
4993;1;-1.250;7.750;-3.505;-0.09;0.27;-0.02;0.43;-0.01;4.41;4.93;4.76
4994;1;-1.250;7.650;-3.523;-0.05;0.23;0.00;0.25;0.18;4.57;5.26;4.80
4995;1;-1.250;7.550;-3.540;-0.04;0.20;0.01;0.17;0.27;4.63;5.32;4.69
4996;1;-1.250;7.450;-3.557;-0.03;0.17;0.02;0.10;0.32;4.59;5.16;4.43
4997;1;-1.250;7.350;-3.574;-0.02;0.14;0.03;0.07;0.34;4.43;4.84;4.03
4998;1;-1.250;7.250;-3.591;-0.02;0.11;0.04;0.06;0.33;4.13;4.39;3.51
4999;1;-1.250;7.150;-3.609;-0.01;0.08;0.05;0.06;0.31;3.67;3.88;2.88
5000;1;-1.250;7.050;-3.626;-0.01;0.05;0.06;0.07;0.28;3.07;3.33;2.17
5001;1;-1.250;6.950;-3.643;0.00;0.02;0.07;0.07;0.26;2.34;2.79;1.40
5002;1;-1.250;6.850;-3.660;0.01;0.00;0.08;0.08;0.25;1.51;2.31;0.60
5003;1;-1.250;6.750;-3.677;0.01;-0.03;0.08;0.07;0.22;0.59;1.89;-0.22
5004;1;-1.250;6.650;-3.695;0.02;-0.05;0.09;0.06;0.20;-0.38;1.59;-1.02
5005;1;-1.250;6.550;-3.712;0.03;-0.07;0.09;0.06;0.18;-1.37;1.41;-1.78
5006;1;-1.250;6.450;-3.729;0.05;-0.10;0.09;0.06;0.16;-2.35;1.40;-2.47
5007;1;-1.250;6.350;-3.746;0.06;-0.12;0.09;0.06;0.14;-3.25;1.54;-3.06
5008;1;-1.250;6.250;-3.763;0.07;-0.14;0.09;0.05;0.13;-4.02;1.87;-3.52
5009;1;-1.250;6.150;-3.780;0.08;-0.16;0.09;0.04;0.11;-4.58;2.38;-3.81
5010;1;-1.250;6.050;-3.798;0.09;-0.18;0.08;0.03;0.10;-4.84;3.08;-3.89
5011;1;-1.350;7.950;-3.496;-0.18;0.25;-0.05;0.63;-0.27;4.08;2.98;3.95
5012;1;-1.350;7.850;-3.512;-0.13;0.26;-0.04;0.57;-0.02;4.23;4.23;4.39
5013;1;-1.350;7.750;-3.529;-0.09;0.23;-0.02;0.33;0.14;4.50;4.90;4.58
5014;1;-1.350;7.650;-3.545;-0.07;0.21;-0.01;0.20;0.24;4.69;5.28;4.63
5015;1;-1.350;7.550;-3.562;-0.05;0.18;0.01;0.13;0.31;4.77;5.36;4.50
5016;1;-1.350;7.450;-3.579;-0.05;0.15;0.02;0.10;0.34;4.76;5.22;4.23
5017;1;-1.350;7.350;-3.595;-0.04;0.12;0.03;0.08;0.34;4.61;4.89;3.81
5018;1;-1.350;7.250;-3.612;-0.04;0.09;0.04;0.08;0.32;4.30;4.43;3.26
5019;1;-1.350;7.150;-3.628;-0.03;0.07;0.06;0.08;0.30;3.85;3.90;2.60
5020;1;-1.350;7.050;-3.645;-0.03;0.04;0.07;0.08;0.28;3.27;3.34;1.86
5021;1;-1.350;6.950;-3.661;-0.02;0.01;0.07;0.09;0.27;2.58;2.77;1.05
5022;1;-1.350;6.850;-3.678;-0.01;-0.01;0.08;0.09;0.25;1.79;2.25;0.21
5023;1;-1.350;6.750;-3.695;0.00;-0.03;0.09;0.08;0.23;0.93;1.80;-0.65
5024;1;-1.350;6.650;-3.711;0.01;-0.06;0.09;0.08;0.20;0.03;1.46;-1.50
5025;1;-1.350;6.550;-3.728;0.02;-0.08;0.10;0.08;0.19;-0.89;1.25;-2.32
5026;1;-1.350;6.450;-3.744;0.03;-0.10;0.10;0.08;0.17;-1.78;1.20;-3.06
5027;1;-1.350;6.350;-3.761;0.04;-0.12;0.10;0.08;0.15;-2.60;1.33;-3.70
5028;1;-1.350;6.250;-3.777;0.06;-0.14;0.10;0.08;0.13;-3.28;1.64;-4.21
5029;1;-1.350;6.150;-3.794;0.07;-0.16;0.10;0.07;0.12;-3.76;2.14;-4.54
5030;1;-1.350;6.050;-3.810;0.08;-0.18;0.09;0.06;0.10;-3.96;2.85;-4.67
5031;1;-1.450;7.950;-3.520;-0.17;0.21;-0.05;0.56;-0.01;4.21;2.80;3.90
5032;1;-1.450;7.850;-3.536;-0.13;0.22;-0.04;0.52;0.10;4.34;4.08;4.27
5033;1;-1.450;7.750;-3.552;-0.10;0.20;-0.03;0.30;0.19;4.62;4.83;4.44
5034;1;-1.450;7.650;-3.568;-0.08;0.18;-0.01;0.18;0.29;4.84;5.26;4.48
5035;1;-1.450;7.550;-3.584;-0.07;0.15;0.00;0.11;0.33;4.96;5.36;4.34
5036;1;-1.450;7.450;-3.600;-0.07;0.13;0.02;0.09;0.34;4.95;5.23;4.05
5037;1;-1.450;7.350;-3.616;-0.06;0.10;0.03;0.08;0.33;4.81;4.90;3.60
5038;1;-1.450;7.250;-3.632;-0.06;0.08;0.04;0.08;0.31;4.51;4.44;3.02
5039;1;-1.450;7.150;-3.648;-0.05;0.05;0.06;0.09;0.30;4.08;3.89;2.33
5040;1;-1.450;7.050;-3.664;-0.05;0.03;0.07;0.10;0.28;3.53;3.30;1.56
5041;1;-1.450;6.950;-3.680;-0.04;0.01;0.08;0.10;0.27;2.88;2.71;0.72
5042;1;-1.450;6.850;-3.696;-0.03;-0.02;0.08;0.09;0.25;2.15;2.15;-0.16
5043;1;-1.450;6.750;-3.712;-0.02;-0.04;0.09;0.09;0.23;1.37;1.66;-1.05
5044;1;-1.450;6.650;-3.728;-0.01;-0.06;0.10;0.10;0.21;0.54;1.28;-1.95
5045;1;-1.450;6.550;-3.744;0.00;-0.08;0.10;0.10;0.19;-0.30;1.03;-2.80
5046;1;-1.450;6.450;-3.760;0.01;-0.10;0.11;0.11;0.18;-1.11;0.93;-3.59
5047;1;-1.450;6.350;-3.775;0.03;-0.13;0.11;0.11;0.16;-1.84;1.02;-4.28
5048;1;-1.450;6.250;-3.791;0.04;-0.15;0.11;0.11;0.14;-2.44;1.31;-4.82
5049;1;-1.450;6.150;-3.807;0.06;-0.17;0.11;0.10;0.12;-2.84;1.80;-5.20
5050;1;-1.450;6.050;-3.823;0.07;-0.18;0.11;0.10;0.10;-2.99;2.51;-5.36
5051;1;-1.550;7.950;-3.545;-0.17;0.18;-0.05;0.39;0.05;4.44;2.46;3.89
5052;1;-1.550;7.850;-3.560;-0.13;0.18;-0.04;0.42;0.06;4.46;3.82;4.18
5053;1;-1.550;7.750;-3.576;-0.11;0.17;-0.03;0.26;0.23;4.77;4.69;4.34
5054;1;-1.550;7.650;-3.591;-0.10;0.15;-0.02;0.16;0.33;5.02;5.17;4.36
5055;1;-1.550;7.550;-3.606;-0.09;0.13;0.00;0.11;0.35;5.17;5.31;4.20
5056;1;-1.550;7.450;-3.622;-0.09;0.11;0.01;0.09;0.34;5.17;5.19;3.87
5057;1;-1.550;7.350;-3.637;-0.09;0.09;0.03;0.09;0.32;5.03;4.86;3.40
5058;1;-1.550;7.250;-3.652;-0.08;0.06;0.04;0.09;0.31;4.75;4.40;2.79
5059;1;-1.550;7.150;-3.668;-0.07;0.04;0.05;0.10;0.29;4.35;3.83;2.08
5060;1;-1.550;7.050;-3.683;-0.07;0.02;0.07;0.10;0.28;3.84;3.21;1.29
5061;1;-1.550;6.950;-3.698;-0.06;0.00;0.08;0.09;0.27;3.25;2.59;0.43
5062;1;-1.550;6.850;-3.714;-0.05;-0.03;0.09;0.09;0.25;2.59;1.99;-0.48
5063;1;-1.550;6.750;-3.729;-0.04;-0.05;0.09;0.10;0.24;1.88;1.46;-1.41
5064;1;-1.550;6.650;-3.744;-0.03;-0.07;0.10;0.11;0.22;1.13;1.03;-2.33
5065;1;-1.550;6.550;-3.760;-0.02;-0.09;0.11;0.12;0.20;0.37;0.73;-3.22
5066;1;-1.550;6.450;-3.775;-0.01;-0.11;0.11;0.12;0.18;-0.35;0.60;-4.04
5067;1;-1.550;6.350;-3.790;0.01;-0.13;0.12;0.13;0.17;-1.00;0.64;-4.76
5068;1;-1.550;6.250;-3.805;0.02;-0.15;0.12;0.13;0.15;-1.52;0.90;-5.35
5069;1;-1.550;6.150;-3.821;0.04;-0.17;0.12;0.13;0.13;-1.87;1.37;-5.76
5070;1;-1.550;6.050;-3.836;0.06;-0.18;0.11;0.13;0.10;-1.97;2.07;-5.95
5071;1;-1.650;7.950;-3.570;-0.15;0.15;-0.05;0.29;0.08;4.57;2.12;3.87
5072;1;-1.650;7.850;-3.585;-0.13;0.14;-0.04;0.25;0.14;4.59;3.52;4.12
5073;1;-1.650;7.750;-3.599;-0.12;0.14;-0.03;0.20;0.30;4.95;4.47;4.28
5074;1;-1.650;7.650;-3.614;-0.12;0.13;-0.02;0.14;0.34;5.24;5.02;4.28
5075;1;-1.650;7.550;-3.629;-0.11;0.11;-0.01;0.11;0.34;5.39;5.20;4.09
5076;1;-1.650;7.450;-3.643;-0.11;0.09;0.01;0.10;0.32;5.40;5.09;3.73
5077;1;-1.650;7.350;-3.658;-0.10;0.07;0.03;0.10;0.31;5.26;4.77;3.23
5078;1;-1.650;7.250;-3.673;-0.10;0.05;0.04;0.09;0.30;5.01;4.30;2.61
5079;1;-1.650;7.150;-3.687;-0.09;0.03;0.05;0.09;0.30;4.65;3.72;1.88
5080;1;-1.650;7.050;-3.702;-0.09;0.01;0.06;0.08;0.29;4.20;3.08;1.06
5081;1;-1.650;6.950;-3.717;-0.08;-0.01;0.08;0.09;0.27;3.68;2.42;0.18
5082;1;-1.650;6.850;-3.731;-0.08;-0.03;0.09;0.10;0.26;3.09;1.79;-0.74
5083;1;-1.650;6.750;-3.746;-0.07;-0.05;0.10;0.11;0.24;2.44;1.21;-1.69
5084;1;-1.650;6.650;-3.761;-0.06;-0.07;0.11;0.12;0.23;1.77;0.73;-2.64
5085;1;-1.650;6.550;-3.775;-0.04;-0.09;0.11;0.13;0.21;1.10;0.38;-3.55
5086;1;-1.650;6.450;-3.790;-0.03;-0.11;0.12;0.14;0.19;0.46;0.19;-4.40
5087;1;-1.650;6.350;-3.805;-0.01;-0.13;0.12;0.15;0.17;-0.11;0.19;-5.15
5088;1;-1.650;6.250;-3.820;0.00;-0.15;0.12;0.15;0.15;-0.56;0.41;-5.77
