Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
1291;1;-1.750;-0.050;-3.595;-0.14;-0.09;0.07;0.60;-0.25;7.49;20.82;6.77
1292;1;-1.750;-0.150;-3.609;-0.08;-0.07;0.06;0.58;-0.24;6.31;21.38;3.96
1293;1;-1.750;-0.250;-3.623;-0.02;-0.05;0.06;0.50;-0.19;5.41;23.24;2.55
1294;1;-1.750;-0.350;-3.637;0.03;-0.03;0.06;0.51;-0.16;4.30;22.53;0.35
1295;1;-1.750;-0.450;-3.651;0.06;-0.01;0.04;0.48;-0.11;3.08;20.27;-1.95
1296;1;-1.750;-0.550;-3.665;0.09;0.01;0.03;0.39;-0.09;2.14;18.36;-3.65
1297;1;-1.750;-0.650;-3.679;0.11;0.02;0.02;0.29;-0.09;1.47;17.03;-4.83
1298;1;-1.750;-0.750;-3.693;0.14;0.03;0.02;0.21;-0.09;0.87;15.75;-5.82
1299;1;-1.750;-0.850;-3.707;0.15;0.04;0.02;0.15;-0.07;0.32;14.42;-6.65
1300;1;-1.750;-0.950;-3.721;0.15;0.05;0.02;0.09;-0.06;-0.16;13.21;-7.23
1301;1;-1.750;-1.050;-3.735;0.15;0.06;0.02;0.03;-0.06;-0.57;12.19;-7.59
1302;1;-1.750;-1.150;-3.749;0.15;0.07;0.02;-0.02;-0.07;-0.97;11.36;-7.78
1303;1;-1.750;-1.250;-3.763;0.14;0.07;0.02;-0.06;-0.07;-1.35;10.70;-7.83
1304;1;-1.750;-1.350;-3.777;0.14;0.07;0.02;-0.09;-0.07;-1.69;10.18;-7.74
1305;1;-1.750;-1.450;-3.791;0.13;0.08;0.02;-0.12;-0.07;-1.99;9.79;-7.53
1306;1;-1.750;-1.550;-3.805;0.12;0.08;0.02;-0.14;-0.07;-2.28;9.52;-7.24
1307;1;-1.750;-1.650;-3.820;0.11;0.08;0.02;-0.16;-0.07;-2.56;9.33;-6.86
1308;1;-1.750;-1.750;-3.834;0.10;0.08;0.02;-0.17;-0.07;-2.81;9.22;-6.42
1309;1;-1.750;-1.850;-3.848;0.09;0.08;0.02;-0.18;-0.07;-3.03;9.13;-5.93
1310;1;-1.750;-1.950;-3.862;0.08;0.08;0.02;-0.19;-0.07;-3.25;9.07;-5.41
1311;1;-1.850;-0.050;-3.619;-0.15;-0.09;0.08;0.49;-0.32;6.44;18.70;6.05
1312;1;-1.850;-0.150;-3.633;-0.09;-0.06;0.06;0.56;-0.31;5.83;19.01;3.73
1313;1;-1.850;-0.250;-3.646;-0.04;-0.04;0.06;0.53;-0.17;4.95;20.65;2.49
1314;1;-1.850;-0.350;-3.660;0.01;-0.02;0.05;0.49;-0.13;3.74;20.54;0.51
1315;1;-1.850;-0.450;-3.673;0.04;-0.01;0.04;0.45;-0.14;2.59;18.85;-1.62
1316;1;-1.850;-0.550;-3.686;0.07;0.01;0.03;0.39;-0.14;1.77;17.14;-3.26
1317;1;-1.850;-0.650;-3.700;0.10;0.03;0.02;0.30;-0.13;1.14;15.92;-4.45
1318;1;-1.850;-0.750;-3.713;0.12;0.04;0.02;0.22;-0.11;0.55;14.83;-5.42
1319;1;-1.850;-0.850;-3.727;0.14;0.05;0.02;0.16;-0.09;0.00;13.70;-6.22
1320;1;-1.850;-0.950;-3.740;0.14;0.06;0.02;0.11;-0.08;-0.45;12.62;-6.80
1321;1;-1.850;-1.050;-3.754;0.14;0.07;0.02;0.05;-0.08;-0.86;11.70;-7.20
1322;1;-1.850;-1.150;-3.767;0.15;0.07;0.02;0.00;-0.08;-1.27;10.94;-7.44
1323;1;-1.850;-1.250;-3.780;0.14;0.08;0.02;-0.04;-0.08;-1.66;10.36;-7.51
1324;1;-1.850;-1.350;-3.794;0.14;0.08;0.02;-0.07;-0.08;-1.99;9.89;-7.43
1325;1;-1.850;-1.450;-3.807;0.13;0.09;0.02;-0.10;-0.08;-2.29;9.53;-7.26
1326;1;-1.850;-1.550;-3.821;0.12;0.09;0.02;-0.12;-0.08;-2.58;9.28;-7.01
1327;1;-1.850;-1.650;-3.834;0.11;0.09;0.02;-0.14;-0.08;-2.87;9.14;-6.67
1328;1;-1.850;-1.750;-3.848;0.10;0.09;0.02;-0.15;-0.08;-3.11;9.05;-6.25
1329;1;-1.850;-1.850;-3.861;0.10;0.09;0.02;-0.16;-0.08;-3.34;8.99;-5.79
1330;1;-1.850;-1.950;-3.875;0.09;0.09;0.03;-0.17;-0.07;-3.56;8.95;-5.29
1331;1;-1.950;-0.050;-3.644;-0.15;-0.08;0.07;0.42;-0.35;5.68;17.14;5.41
1332;1;-1.950;-0.150;-3.657;-0.10;-0.05;0.06;0.46;-0.33;5.46;17.31;3.54
1333;1;-1.950;-0.250;-3.670;-0.06;-0.03;0.05;0.50;-0.12;4.46;18.42;2.19
1334;1;-1.950;-0.350;-3.682;-0.01;-0.02;0.05;0.49;-0.12;3.23;18.57;0.37
1335;1;-1.950;-0.450;-3.695;0.03;0.00;0.04;0.44;-0.17;2.22;17.41;-1.47
1336;1;-1.950;-0.550;-3.708;0.06;0.02;0.03;0.38;-0.18;1.51;15.96;-2.97
1337;1;-1.950;-0.650;-3.721;0.09;0.03;0.02;0.30;-0.15;0.88;14.83;-4.16
1338;1;-1.950;-0.750;-3.734;0.11;0.05;0.02;0.22;-0.12;0.26;13.90;-5.15
1339;1;-1.950;-0.850;-3.746;0.13;0.06;0.02;0.17;-0.10;-0.27;12.97;-5.93
1340;1;-1.950;-0.950;-3.759;0.13;0.07;0.02;0.12;-0.10;-0.70;12.02;-6.49
1341;1;-1.950;-1.050;-3.772;0.14;0.08;0.02;0.07;-0.10;-1.13;11.16;-6.88
1342;1;-1.950;-1.150;-3.785;0.14;0.08;0.02;0.02;-0.10;-1.55;10.46;-7.15
1343;1;-1.950;-1.250;-3.798;0.14;0.09;0.02;-0.02;-0.08;-1.96;9.99;-7.25
1344;1;-1.950;-1.350;-3.810;0.14;0.10;0.02;-0.05;-0.08;-2.27;9.58;-7.19
1345;1;-1.950;-1.450;-3.823;0.13;0.10;0.02;-0.07;-0.09;-2.57;9.24;-7.04
1346;1;-1.950;-1.550;-3.836;0.13;0.10;0.02;-0.10;-0.09;-2.87;8.98;-6.82
1347;1;-1.950;-1.650;-3.849;0.12;0.10;0.02;-0.12;-0.07;-3.17;8.91;-6.50
1348;1;-1.950;-1.750;-3.862;0.11;0.10;0.02;-0.13;-0.08;-3.40;8.84;-6.11
1349;1;-1.950;-1.850;-3.875;0.10;0.10;0.03;-0.14;-0.08;-3.63;8.80;-5.67
1350;1;-1.950;-1.950;-3.887;0.09;0.10;0.03;-0.16;-0.07;-3.86;8.78;-5.19
1351;1;-0.200;-2.200;-3.723;-0.03;0.04;0.06;0.37;0.10;0.98;-0.44;-4.88
1352;1;-0.200;-2.600;-3.818;0.01;0.03;0.06;0.42;0.11;-1.26;-0.66;-4.55
1353;1;-0.200;-3.000;-3.912;0.04;0.01;0.05;0.46;0.09;-4.55;-0.85;-4.80
1354;1;-0.200;-3.400;-4.008;0.06;-0.01;0.04;0.43;0.05;-9.40;-0.37;-4.83
1355;1;-0.200;-3.800;-4.102;0.08;-0.02;0.03;0.30;-0.08;-15.44;0.79;-2.94
1356;1;-0.600;-2.200;-3.767;-0.09;0.01;0.03;0.02;0.07;0.43;4.46;-5.81
1357;1;-0.600;-2.600;-3.852;-0.09;-0.01;0.04;0.08;0.06;-1.51;3.56;-4.73
1358;1;-0.600;-3.000;-3.938;-0.07;-0.02;0.04;0.13;0.04;-4.51;2.26;-4.54
1359;1;-0.600;-3.400;-4.023;-0.05;-0.04;0.04;0.15;-0.02;-9.61;1.30;-4.52
1360;1;-0.600;-3.800;-4.108;-0.01;-0.02;0.04;0.14;-0.13;-17.87;1.02;-2.75
1361;1;-1.000;-2.200;-3.813;-0.06;0.01;0.02;-0.17;0.01;-0.88;7.41;-5.53
1362;1;-1.000;-2.600;-3.888;-0.08;0.00;0.03;-0.13;0.01;-2.29;6.12;-3.89
1363;1;-1.000;-3.000;-3.963;-0.08;-0.02;0.04;-0.09;0.01;-4.81;4.21;-3.25
1364;1;-1.000;-3.400;-4.037;-0.07;-0.04;0.05;-0.05;-0.04;-9.85;2.31;-3.15
1365;1;-1.000;-3.800;-4.113;-0.04;-0.02;0.05;-0.01;-0.13;-19.43;1.18;-1.97
1366;1;-1.400;-2.200;-3.858;0.00;0.04;0.02;-0.23;-0.04;-2.38;8.60;-4.69
1367;1;-1.400;-2.600;-3.922;-0.03;0.02;0.03;-0.22;-0.02;-3.41;7.43;-2.76
1368;1;-1.400;-3.000;-3.987;-0.04;0.00;0.05;-0.19;-0.01;-5.41;5.40;-1.69
1369;1;-1.400;-3.400;-4.052;-0.03;-0.02;0.06;-0.15;-0.03;-9.96;3.00;-1.47
1370;1;-1.400;-3.800;-4.117;-0.01;-0.02;0.05;-0.11;-0.10;-19.43;1.29;-1.05
1371;1;-1.800;-2.200;-3.902;0.06;0.08;0.03;-0.21;-0.06;-3.78;8.73;-4.06
1372;1;-1.800;-2.600;-3.957;0.03;0.06;0.04;-0.22;-0.03;-4.70;7.98;-1.94
1373;1;-1.800;-3.000;-4.012;0.02;0.03;0.06;-0.21;-0.01;-6.25;6.15;-0.43
1374;1;-1.800;-3.400;-4.068;0.02;0.00;0.07;-0.18;0.00;-9.79;3.53;0.02
1375;1;-1.800;-3.800;-4.122;0.04;-0.01;0.06;-0.13;-0.07;-17.83;1.39;-0.21
1376;1;-2.200;-0.200;-3.723;-0.09;-0.02;0.04;0.43;-0.31;4.05;14.61;1.79
1377;1;-2.200;-0.600;-3.767;0.04;0.06;0.02;0.28;-0.18;0.64;12.57;-3.31
1378;1;-2.200;-1.000;-3.813;0.11;0.11;0.02;0.11;-0.12;-1.49;9.84;-6.16
1379;1;-2.200;-1.400;-3.858;0.13;0.13;0.02;-0.02;-0.08;-2.96;8.26;-6.68
1380;1;-2.200;-1.800;-3.902;0.11;0.13;0.03;-0.10;-0.06;-4.07;7.93;-5.67
1381;1;-2.200;-2.200;-3.948;0.09;0.12;0.04;-0.15;-0.04;-5.09;8.13;-3.86
1382;1;-2.200;-2.600;-3.993;0.08;0.10;0.06;-0.17;-0.01;-6.03;7.92;-1.73
1383;1;-2.200;-3.000;-4.037;0.07;0.07;0.07;-0.16;0.02;-7.12;6.57;0.13
1384;1;-2.200;-3.400;-4.082;0.07;0.02;0.07;-0.14;0.03;-9.32;4.06;0.99
1385;1;-2.200;-3.800;-4.128;0.09;-0.01;0.06;-0.09;-0.03;-14.88;1.53;0.48
1386;1;-2.600;-0.200;-3.818;-0.06;0.05;0.03;0.20;-0.34;1.89;10.77;0.40
1387;1;-2.600;-0.600;-3.852;0.02;0.11;0.01;0.21;-0.18;-1.10;8.54;-3.58
1388;1;-2.600;-1.000;-3.888;0.08;0.14;0.01;0.13;-0.08;-3.21;7.03;-5.74
1389;1;-2.600;-1.400;-3.922;0.11;0.16;0.02;0.04;-0.03;-4.53;6.23;-6.14
1390;1;-2.600;-1.800;-3.957;0.11;0.16;0.03;-0.03;0.00;-5.53;6.26;-5.40
1391;1;-2.600;-2.200;-3.993;0.10;0.15;0.04;-0.07;0.02;-6.40;6.74;-3.96
1392;1;-2.600;-2.600;-4.028;0.09;0.13;0.06;-0.09;0.04;-7.11;7.03;-2.10
1393;1;-2.600;-3.000;-4.063;0.08;0.09;0.07;-0.08;0.07;-7.69;6.37;-0.18
1394;1;-2.600;-3.400;-4.097;0.09;0.04;0.07;-0.06;0.07;-8.51;4.40;1.10
1395;1;-2.600;-3.800;-4.133;0.11;0.00;0.06;-0.01;-0.01;-11.12;2.03;0.78
1396;1;-3.000;-0.200;-3.912;0.00;0.13;0.01;-0.04;-0.25;-3.69;7.04;-0.29
1397;1;-3.000;-0.600;-3.938;0.02;0.15;-0.01;0.10;-0.08;-6.03;4.91;-3.57
1398;1;-3.000;-1.000;-3.963;0.06;0.16;0.00;0.10;0.02;-7.25;4.11;-5.03
1399;1;-3.000;-1.400;-3.987;0.09;0.16;0.01;0.06;0.07;-7.73;3.78;-5.30
1400;1;-3.000;-1.800;-4.012;0.09;0.16;0.02;0.02;0.10;-7.84;3.92;-4.82
1401;1;-3.000;-2.200;-4.037;0.09;0.15;0.03;-0.01;0.12;-7.78;4.45;-3.89
1402;1;-3.000;-2.600;-4.063;0.07;0.13;0.04;-0.02;0.13;-7.68;5.03;-2.65
1403;1;-3.000;-3.000;-4.088;0.06;0.09;0.06;-0.01;0.13;-7.52;5.10;-1.15
1404;1;-3.000;-3.400;-4.113;0.07;0.05;0.06;0.02;0.11;-7.18;4.05;0.31
1405;1;-3.000;-3.800;-4.137;0.09;0.00;0.05;0.07;0.01;-7.14;2.08;0.68
1406;1;-3.400;-0.200;-4.008;0.05;0.15;0.00;-0.23;0.02;-15.60;2.98;-0.34
1407;1;-3.400;-0.600;-4.023;0.02;0.13;-0.01;0.00;0.10;-15.90;1.67;-2.72
1408;1;-3.400;-1.000;-4.037;0.04;0.12;-0.01;0.06;0.15;-14.96;1.35;-3.61
1409;1;-3.400;-1.400;-4.052;0.06;0.12;-0.01;0.05;0.18;-13.36;1.22;-3.76
1410;1;-3.400;-1.800;-4.068;0.07;0.11;0.00;0.02;0.20;-11.47;1.31;-3.50
1411;1;-3.400;-2.200;-4.082;0.06;0.10;0.01;0.00;0.20;-9.55;1.65;-3.09
1412;1;-3.400;-2.600;-4.097;0.04;0.09;0.02;0.00;0.19;-7.79;2.12;-2.63
1413;1;-3.400;-3.000;-4.113;0.03;0.07;0.03;0.00;0.18;-6.29;2.52;-2.01
1414;1;-3.400;-3.400;-4.128;0.02;0.04;0.04;0.04;0.14;-5.01;2.52;-1.05
1415;1;-3.400;-3.800;-4.142;0.04;0.00;0.04;0.11;0.03;-3.72;1.88;0.05
1416;1;-3.800;-0.200;-4.102;0.06;0.06;0.00;-0.20;0.27;-34.51;-0.28;-0.33
1417;1;-3.800;-0.600;-4.108;0.02;0.05;-0.01;-0.04;0.22;-31.16;-0.54;-1.18
1418;1;-3.800;-1.000;-4.113;0.03;0.04;-0.02;0.02;0.21;-26.59;-0.58;-1.43
1419;1;-3.800;-1.400;-4.117;0.04;0.03;-0.01;0.02;0.20;-21.67;-0.61;-1.45
1420;1;-3.800;-1.800;-4.122;0.04;0.03;-0.01;0.00;0.19;-16.87;-0.60;-1.35
1421;1;-3.800;-2.200;-4.128;0.04;0.03;0.00;-0.02;0.18;-12.38;-0.55;-1.26
1422;1;-3.800;-2.600;-4.133;0.02;0.02;0.00;-0.03;0.16;-8.28;-0.45;-1.26
1423;1;-3.800;-3.000;-4.137;0.00;0.02;0.00;-0.03;0.14;-4.63;-0.33;-1.31
1424;1;-3.800;-3.400;-4.142;-0.02;0.01;0.01;-0.01;0.10;-1.74;-0.20;-1.28
1425;1;-3.800;-3.800;-4.148;-0.01;0.00;0.01;0.06;0.03;-0.49;0.52;-1.22
1426;1;-0.050;0.050;-3.175;7.17;56.39;-4.34;10.59;-139.02;144.78;12.48;-15.32
1427;1;-0.050;0.150;-3.200;2.57;9.68;-0.67;-37.39;-23.83;60.97;33.37;-3.74
1428;1;-0.050;0.250;-3.224;2.76;2.91;-1.92;-22.20;5.51;44.60;15.14;-1.00
1429;1;-0.050;0.350;-3.249;1.48;1.44;-1.59;-10.96;9.12;37.78;3.95;1.61
1430;1;-0.050;0.450;-3.274;0.60;0.75;-1.23;-3.79;8.15;31.99;-2.43;3.49
1431;1;-0.050;0.550;-3.298;0.11;0.40;-0.95;0.14;6.76;26.90;-6.01;4.67
1432;1;-0.050;0.650;-3.323;-0.13;0.23;-0.73;2.06;5.57;22.59;-8.08;5.39
1433;1;-0.050;0.750;-3.348;-0.25;0.15;-0.56;2.76;4.60;19.04;-9.29;5.82
1434;1;-0.050;0.850;-3.372;-0.28;0.11;-0.43;2.72;3.73;16.12;-9.89;6.06
1435;1;-0.050;0.950;-3.397;-0.27;0.10;-0.33;2.33;2.91;13.72;-9.95;6.14
1436;1;-0.050;1.050;-3.422;-0.23;0.10;-0.25;1.80;2.21;11.75;-9.59;6.10
1437;1;-0.050;1.150;-3.446;-0.19;0.10;-0.19;1.29;1.68;10.19;-8.95;5.94
1438;1;-0.050;1.250;-3.471;-0.14;0.12;-0.16;0.90;1.26;9.00;-8.24;5.72
1439;1;-0.050;1.350;-3.496;-0.11;0.13;-0.14;0.63;0.88;8.05;-7.51;5.54
1440;1;-0.050;1.450;-3.520;-0.08;0.12;-0.12;0.40;0.49;7.11;-6.65;5.36
1441;1;-0.050;1.550;-3.545;-0.05;0.10;-0.09;0.20;0.14;6.17;-5.61;5.11
1442;1;-0.050;1.650;-3.570;-0.03;0.08;-0.07;0.13;-0.14;5.42;-4.67;4.82
1443;1;-0.050;1.750;-3.595;-0.02;0.08;-0.06;0.18;-0.35;4.91;-4.05;4.64
1444;1;-0.050;1.850;-3.619;-0.01;0.08;-0.07;0.26;-0.45;4.51;-3.70;4.59
1445;1;-0.050;1.950;-3.644;0.00;0.07;-0.07;0.36;-0.46;4.16;-3.48;4.59
1446;1;-0.150;0.050;-3.200;10.07;20.06;-11.33;51.32;-91.17;68.21;66.00;-27.50
1447;1;-0.150;0.150;-3.224;5.35;12.22;-3.06;-15.06;-47.32;53.95;47.56;-5.50
1448;1;-0.150;0.250;-3.248;3.70;5.27;-1.98;-20.46;-16.77;42.75;29.37;4.86
1449;1;-0.150;0.350;-3.272;2.05;2.68;-1.62;-13.23;-4.94;34.94;16.43;8.63
1450;1;-0.150;0.450;-3.296;0.90;1.57;-1.22;-7.42;-1.05;28.88;8.30;10.30
1451;1;-0.150;0.550;-3.320;0.27;1.00;-0.88;-3.96;0.00;23.91;3.42;10.98
1452;1;-0.150;0.650;-3.344;-0.06;0.68;-0.62;-2.00;0.21;19.82;0.47;11.11
1453;1;-0.150;0.750;-3.368;-0.21;0.50;-0.44;-1.00;0.29;16.50;-1.43;10.93
1454;1;-0.150;0.850;-3.392;-0.25;0.39;-0.32;-0.56;0.36;13.82;-2.73;10.56
1455;1;-0.150;0.950;-3.416;-0.24;0.31;-0.24;-0.38;0.42;11.63;-3.54;10.07
1456;1;-0.150;1.050;-3.440;-0.20;0.24;-0.18;-0.29;0.43;9.85;-3.88;9.51
1457;1;-0.150;1.150;-3.464;-0.16;0.19;-0.14;-0.21;0.33;8.45;-3.83;8.89
1458;1;-0.150;1.250;-3.488;-0.14;0.17;-0.13;-0.03;0.19;7.33;-3.59;8.26
1459;1;-0.150;1.350;-3.512;-0.12;0.17;-0.13;0.12;0.18;6.32;-3.36;7.66
1460;1;-0.150;1.450;-3.536;-0.10;0.17;-0.12;0.06;0.27;5.37;-3.16;7.09
1461;1;-0.150;1.550;-3.560;-0.07;0.13;-0.09;-0.13;0.18;4.61;-2.86;6.52
1462;1;-0.150;1.650;-3.585;-0.05;0.09;-0.07;-0.10;-0.06;4.09;-2.40;5.97
1463;1;-0.150;1.750;-3.609;-0.05;0.07;-0.06;0.11;-0.22;3.69;-1.92;5.60
1464;1;-0.150;1.850;-3.633;-0.05;0.07;-0.07;0.27;-0.28;3.31;-1.53;5.44
1465;1;-0.150;1.950;-3.657;-0.05;0.06;-0.07;0.38;-0.31;2.93;-1.19;5.35
1466;1;-0.250;0.050;-3.224;7.87;10.84;-6.57;34.76;-44.07;64.92;64.85;-25.42
1467;1;-0.250;0.150;-3.248;5.86;8.08;-3.87;6.24;-33.82;52.12;53.20;-8.20
1468;1;-0.250;0.250;-3.271;3.97;4.53;-2.24;-6.10;-18.19;41.09;37.01;3.62
1469;1;-0.250;0.350;-3.295;2.45;2.60;-1.55;-7.03;-8.82;33.39;24.90;9.72
1470;1;-0.250;0.450;-3.318;1.37;1.63;-1.11;-5.17;-4.20;27.67;16.46;12.45
1471;1;-0.250;0.550;-3.341;0.67;1.06;-0.75;-3.29;-1.99;23.01;10.77;13.50
1472;1;-0.250;0.650;-3.365;0.26;0.73;-0.49;-1.99;-0.99;19.13;7.03;13.65
1473;1;-0.250;0.750;-3.388;0.05;0.53;-0.33;-1.22;-0.49;16.01;4.50;13.34
1474;1;-0.250;0.850;-3.412;-0.05;0.41;-0.23;-0.78;-0.18;13.50;2.69;12.80
1475;1;-0.250;0.950;-3.435;-0.08;0.33;-0.17;-0.54;0.03;11.47;1.36;12.17
1476;1;-0.250;1.050;-3.459;-0.09;0.26;-0.13;-0.45;0.13;9.86;0.45;11.47
1477;1;-0.250;1.150;-3.482;-0.09;0.20;-0.11;-0.40;0.15;8.56;-0.08;10.70
1478;1;-0.250;1.250;-3.505;-0.09;0.17;-0.10;-0.24;0.15;7.34;-0.24;9.88
1479;1;-0.250;1.350;-3.529;-0.08;0.15;-0.09;0.03;0.11;6.13;-0.19;9.07
1480;1;-0.250;1.450;-3.552;-0.07;0.14;-0.09;0.17;-0.07;5.18;-0.12;8.41
1481;1;-0.250;1.550;-3.576;-0.08;0.14;-0.09;0.08;-0.30;4.72;-0.07;7.88
1482;1;-0.250;1.650;-3.599;-0.09;0.12;-0.09;-0.04;-0.35;4.58;0.13;7.42
1483;1;-0.250;1.750;-3.623;-0.10;0.09;-0.09;-0.02;-0.26;4.30;0.51;7.01
1484;1;-0.250;1.850;-3.646;-0.11;0.08;-0.08;0.08;-0.19;3.85;0.82;6.70
1485;1;-0.250;1.950;-3.670;-0.11;0.06;-0.08;0.09;-0.12;3.33;0.97;6.42
1486;1;-0.350;0.050;-3.249;5.84;7.18;-4.71;26.08;-24.03;63.86;66.36;-24.09
1487;1;-0.350;0.150;-3.272;4.94;5.40;-3.23;12.51;-21.02;50.86;54.91;-8.08
1488;1;-0.350;0.250;-3.295;3.57;3.41;-2.02;2.54;-13.59;39.54;40.73;2.78
1489;1;-0.350;0.350;-3.317;2.42;2.11;-1.35;-1.26;-7.90;31.52;29.81;9.38
1490;1;-0.350;0.450;-3.340;1.52;1.39;-0.93;-1.87;-4.49;25.64;21.88;12.78
1491;1;-0.350;0.550;-3.363;0.87;0.95;-0.61;-1.56;-2.45;21.14;16.12;14.26
1492;1;-0.350;0.650;-3.386;0.45;0.67;-0.38;-1.15;-1.28;17.60;11.97;14.63
1493;1;-0.350;0.750;-3.409;0.21;0.49;-0.24;-0.82;-0.66;14.81;9.02;14.40
1494;1;-0.350;0.850;-3.431;0.08;0.38;-0.17;-0.58;-0.33;12.56;6.88;13.90
1495;1;-0.350;0.950;-3.454;0.01;0.31;-0.12;-0.44;-0.14;10.74;5.26;13.27
1496;1;-0.350;1.050;-3.477;-0.02;0.25;-0.10;-0.39;-0.05;9.28;4.04;12.54
1497;1;-0.350;1.150;-3.500;-0.04;0.20;-0.09;-0.35;0.00;8.03;3.18;11.72
1498;1;-0.350;1.250;-3.523;-0.05;0.16;-0.08;-0.29;0.00;6.93;2.66;10.88
1499;1;-0.350;1.350;-3.545;-0.06;0.14;-0.07;-0.17;-0.13;6.01;2.42;10.15
1500;1;-0.350;1.450;-3.568;-0.07;0.12;-0.07;-0.01;-0.31;5.39;2.37;9.57
1501;1;-0.350;1.550;-3.591;-0.09;0.11;-0.08;0.10;-0.40;5.04;2.44;9.07
1502;1;-0.350;1.650;-3.614;-0.11;0.10;-0.09;0.09;-0.33;4.78;2.63;8.54
1503;1;-0.350;1.750;-3.637;-0.12;0.09;-0.09;0.02;-0.21;4.40;2.85;7.99
1504;1;-0.350;1.850;-3.660;-0.13;0.08;-0.09;0.01;-0.10;3.84;3.00;7.46
1505;1;-0.350;1.950;-3.682;-0.12;0.07;-0.08;-0.01;0.00;3.14;2.98;6.98
1506;1;-0.450;0.050;-3.274;4.12;5.19;-3.77;20.93;-15.07;61.88;67.50;-23.34
1507;1;-0.450;0.150;-3.296;3.67;3.78;-2.58;12.94;-13.59;48.64;55.77;-7.62
1508;1;-0.450;0.250;-3.318;2.90;2.55;-1.70;5.78;-9.66;37.47;43.03;2.46
1509;1;-0.450;0.350;-3.340;2.08;1.65;-1.10;1.95;-6.05;29.28;33.05;8.87
1510;1;-0.450;0.450;-3.362;1.38;1.11;-0.72;0.37;-3.74;23.31;25.56;12.43
1511;1;-0.450;0.550;-3.385;0.85;0.79;-0.47;-0.24;-2.26;18.95;19.97;14.13
1512;1;-0.450;0.650;-3.407;0.49;0.58;-0.29;-0.44;-1.29;15.74;15.74;14.69
1513;1;-0.450;0.750;-3.429;0.27;0.44;-0.18;-0.46;-0.69;13.30;12.54;14.62
1514;1;-0.450;0.850;-3.451;0.14;0.34;-0.12;-0.41;-0.36;11.34;10.12;14.21
1515;1;-0.450;0.950;-3.473;0.07;0.27;-0.09;-0.36;-0.21;9.74;8.27;13.65
1516;1;-0.450;1.050;-3.495;0.03;0.23;-0.08;-0.32;-0.17;8.44;6.88;12.99
1517;1;-0.450;1.150;-3.518;0.00;0.19;-0.07;-0.29;-0.19;7.39;5.88;12.29
1518;1;-0.450;1.250;-3.540;-0.03;0.16;-0.07;-0.28;-0.25;6.62;5.21;11.61
1519;1;-0.450;1.350;-3.562;-0.05;0.13;-0.07;-0.27;-0.30;6.08;4.76;10.97
1520;1;-0.450;1.450;-3.584;-0.07;0.11;-0.07;-0.21;-0.29;5.63;4.50;10.36
1521;1;-0.450;1.550;-3.606;-0.09;0.09;-0.06;-0.10;-0.22;5.12;4.38;9.73
1522;1;-0.450;1.650;-3.629;-0.10;0.08;-0.06;0.00;-0.15;4.57;4.35;9.04
1523;1;-0.450;1.750;-3.651;-0.11;0.07;-0.07;0.01;-0.11;4.00;4.36;8.35
1524;1;-0.450;1.850;-3.673;-0.11;0.06;-0.07;0.02;-0.07;3.38;4.40;7.71
1525;1;-0.450;1.950;-3.695;-0.11;0.05;-0.06;0.05;-0.04;2.70;4.38;7.19
1526;1;-0.550;0.050;-3.298;2.80;3.85;-3.11;17.37;-10.42;58.92;67.56;-22.77
1527;1;-0.550;0.150;-3.320;2.60;2.74;-2.09;11.86;-9.12;45.63;55.83;-7.37
1528;1;-0.550;0.250;-3.341;2.17;1.88;-1.36;6.63;-6.85;34.52;44.21;2.14
1529;1;-0.550;0.350;-3.363;1.62;1.27;-0.87;3.21;-4.54;26.45;35.15;8.23
1530;1;-0.550;0.450;-3.385;1.12;0.88;-0.55;1.37;-2.90;20.75;28.14;11.73
1531;1;-0.550;0.550;-3.406;0.73;0.65;-0.34;0.44;-1.85;16.70;22.74;13.52
1532;1;-0.550;0.650;-3.428;0.45;0.49;-0.21;-0.01;-1.13;13.83;18.56;14.23
1533;1;-0.550;0.750;-3.449;0.27;0.38;-0.13;-0.22;-0.65;11.72;15.28;14.31
1534;1;-0.550;0.850;-3.471;0.16;0.30;-0.09;-0.30;-0.38;10.10;12.70;14.06
1535;1;-0.550;0.950;-3.492;0.10;0.25;-0.07;-0.33;-0.29;8.80;10.69;13.65
1536;1;-0.550;1.050;-3.514;0.05;0.20;-0.06;-0.32;-0.29;7.78;9.17;13.16
1537;1;-0.550;1.150;-3.535;0.02;0.17;-0.06;-0.31;-0.33;7.00;8.07;12.61
1538;1;-0.550;1.250;-3.557;-0.01;0.14;-0.06;-0.29;-0.34;6.44;7.31;12.02
1539;1;-0.550;1.350;-3.579;-0.03;0.12;-0.06;-0.27;-0.29;5.94;6.77;11.38
1540;1;-0.550;1.450;-3.600;-0.06;0.09;-0.06;-0.25;-0.19;5.39;6.36;10.68
1541;1;-0.550;1.550;-3.622;-0.07;0.08;-0.05;-0.21;-0.11;4.76;6.01;9.95
1542;1;-0.550;1.650;-3.643;-0.08;0.06;-0.05;-0.14;-0.08;4.13;5.75;9.21
1543;1;-0.550;1.750;-3.665;-0.09;0.05;-0.05;-0.07;-0.08;3.52;5.57;8.50
1544;1;-0.550;1.850;-3.686;-0.09;0.05;-0.05;-0.02;-0.09;2.96;5.48;7.88
