Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
Nr.;Punkt;X;Y;Z;mx;my;mxy;vx;vy;nx;ny;nxy
4654;1;1.850;9.850;-3.861;0.00;0.00;0.00;0.00;0.00;0.20;0.15;-0.03
4655;1;1.850;9.950;-3.875;0.00;0.00;0.00;0.00;0.00;0.19;0.15;-0.02
4656;1;1.950;8.050;-3.644;0.00;0.00;0.00;0.00;-0.01;0.08;0.06;0.09
4657;1;1.950;8.150;-3.657;0.00;0.00;0.00;0.00;-0.01;0.12;0.09;0.09
4658;1;1.950;8.250;-3.670;0.00;0.00;0.00;0.00;-0.01;0.15;0.11;0.09
4659;1;1.950;8.350;-3.682;0.00;0.00;0.00;0.00;-0.01;0.18;0.13;0.09
4660;1;1.950;8.450;-3.695;0.00;0.00;0.00;0.00;-0.01;0.19;0.15;0.08
4661;1;1.950;8.550;-3.708;0.00;0.00;0.00;0.00;-0.01;0.21;0.15;0.07
4662;1;1.950;8.650;-3.721;0.00;0.00;0.00;0.00;-0.01;0.22;0.16;0.06
4663;1;1.950;8.750;-3.734;0.00;0.00;0.00;0.00;-0.01;0.23;0.16;0.05
4664;1;1.950;8.850;-3.746;0.00;0.00;0.00;0.00;-0.01;0.23;0.16;0.04
4665;1;1.950;8.950;-3.759;0.00;0.00;0.00;0.00;0.00;0.23;0.16;0.03
4666;1;1.950;9.050;-3.772;0.00;0.00;0.00;0.00;0.00;0.23;0.16;0.02
4667;1;1.950;9.150;-3.785;0.00;0.00;0.00;0.00;0.00;0.23;0.16;0.01
4668;1;1.950;9.250;-3.798;0.00;0.00;0.00;0.00;0.00;0.22;0.16;0.00
4669;1;1.950;9.350;-3.810;0.00;0.00;0.00;0.00;0.00;0.22;0.16;0.00
4670;1;1.950;9.450;-3.823;0.00;0.00;0.00;0.00;0.00;0.21;0.16;-0.01
4671;1;1.950;9.550;-3.836;0.00;0.00;0.00;0.00;0.00;0.20;0.15;-0.01
4672;1;1.950;9.650;-3.849;0.00;0.00;0.00;0.00;0.00;0.20;0.15;-0.01
4673;1;1.950;9.750;-3.862;0.00;0.00;0.00;0.00;0.00;0.19;0.15;-0.01
4674;1;1.950;9.850;-3.875;0.00;0.00;0.00;0.00;0.00;0.18;0.15;-0.01
4675;1;1.950;9.950;-3.887;0.00;0.00;0.00;0.00;0.00;0.17;0.15;-0.01
4676;1;0.200;10.200;-3.723;-0.01;0.00;0.00;-0.01;-0.01;0.26;-0.06;-0.22
4677;1;0.200;10.600;-3.818;-0.01;0.00;0.00;-0.01;-0.01;0.24;-0.08;-0.27
4678;1;0.200;11.000;-3.912;0.00;0.00;0.00;-0.02;0.00;0.13;-0.08;-0.31
4679;1;0.200;11.400;-4.008;0.00;0.00;0.00;-0.02;0.00;-0.07;-0.05;-0.31
4680;1;0.200;11.800;-4.102;0.00;0.00;0.00;-0.01;0.00;-0.37;-0.01;-0.17
4681;1;0.600;10.200;-3.767;-0.01;0.00;0.00;0.00;-0.01;0.31;0.12;-0.23
4682;1;0.600;10.600;-3.852;-0.01;0.00;0.00;0.00;0.00;0.25;0.07;-0.25
4683;1;0.600;11.000;-3.938;-0.01;0.00;0.00;-0.01;0.00;0.11;0.03;-0.28
4684;1;0.600;11.400;-4.023;-0.01;0.00;0.00;-0.01;0.00;-0.15;0.00;-0.27
4685;1;0.600;11.800;-4.108;-0.01;0.00;0.00;-0.01;0.00;-0.58;0.00;-0.14
4686;1;1.000;10.200;-3.813;-0.01;0.00;0.00;0.00;0.00;0.30;0.17;-0.17
4687;1;1.000;10.600;-3.888;-0.01;0.00;0.00;0.00;0.00;0.23;0.12;-0.18
4688;1;1.000;11.000;-3.963;-0.01;0.00;0.00;0.00;0.00;0.07;0.06;-0.20
4689;1;1.000;11.400;-4.037;-0.01;0.00;0.00;0.00;0.00;-0.23;0.02;-0.20
4690;1;1.000;11.800;-4.113;-0.01;0.00;0.00;0.00;0.00;-0.72;0.00;-0.11
4691;1;1.400;10.200;-3.858;0.00;0.00;0.00;0.01;0.00;0.25;0.16;-0.09
4692;1;1.400;10.600;-3.922;-0.01;0.00;0.00;0.01;0.00;0.17;0.11;-0.10
4693;1;1.400;11.000;-3.987;-0.01;0.00;0.00;0.01;0.00;0.01;0.06;-0.12
4694;1;1.400;11.400;-4.052;-0.01;0.00;0.00;0.00;0.00;-0.29;0.02;-0.14
4695;1;1.400;11.800;-4.117;-0.01;0.00;0.00;0.00;0.00;-0.79;0.00;-0.08
4696;1;1.800;10.200;-3.902;0.00;0.00;0.00;0.00;0.00;0.17;0.14;-0.03
4697;1;1.800;10.600;-3.957;0.00;0.00;0.00;0.01;0.00;0.11;0.10;-0.04
4698;1;1.800;11.000;-4.012;0.00;0.00;0.00;0.01;0.00;-0.04;0.05;-0.07
4699;1;1.800;11.400;-4.068;0.00;0.00;0.00;0.01;0.00;-0.33;0.01;-0.10
4700;1;1.800;11.800;-4.122;0.00;0.00;0.00;0.00;0.00;-0.81;0.00;-0.07
4701;1;2.200;8.200;-3.723;0.00;0.00;0.00;0.00;0.00;0.18;0.06;0.13
4702;1;2.200;8.600;-3.767;0.00;0.00;0.00;0.00;0.00;0.21;0.11;0.09
4703;1;2.200;9.000;-3.813;0.00;0.00;0.00;0.00;0.00;0.20;0.13;0.04
4704;1;2.200;9.400;-3.858;0.00;0.00;0.00;0.00;0.00;0.17;0.14;0.01
4705;1;2.200;9.800;-3.902;0.00;0.00;0.00;0.00;0.00;0.14;0.14;0.01
4706;1;2.200;10.200;-3.948;0.00;0.00;0.00;0.00;0.00;0.10;0.13;0.01
4707;1;2.200;10.600;-3.993;0.00;0.00;0.00;0.00;0.00;0.05;0.09;0.00
4708;1;2.200;11.000;-4.037;0.00;0.00;0.00;0.00;0.00;-0.08;0.04;-0.04
4709;1;2.200;11.400;-4.082;0.00;0.00;0.00;0.00;0.00;-0.35;0.00;-0.09
4710;1;2.200;11.800;-4.128;0.00;0.00;0.00;0.00;0.00;-0.80;0.00;-0.07
4711;1;2.600;8.200;-3.818;0.00;0.00;0.00;0.00;0.00;0.19;0.02;0.16
4712;1;2.600;8.600;-3.852;0.00;0.00;0.00;0.00;0.00;0.17;0.06;0.11
4713;1;2.600;9.000;-3.888;0.00;0.00;0.00;0.00;0.00;0.14;0.09;0.06
4714;1;2.600;9.400;-3.922;0.00;0.00;0.00;0.00;0.00;0.11;0.10;0.03
4715;1;2.600;9.800;-3.957;0.00;0.00;0.00;0.00;0.00;0.08;0.12;0.01
4716;1;2.600;10.200;-3.993;0.00;0.00;0.00;0.00;0.00;0.05;0.13;0.01
4717;1;2.600;10.600;-4.028;0.00;0.00;0.00;0.00;0.00;0.00;0.10;0.01
4718;1;2.600;11.000;-4.063;0.00;0.00;0.00;0.00;0.00;-0.10;0.03;-0.03
4719;1;2.600;11.400;-4.097;0.00;0.00;0.00;0.00;0.00;-0.34;-0.02;-0.10
4720;1;2.600;11.800;-4.133;0.00;0.00;0.00;0.00;0.00;-0.76;-0.01;-0.09
4721;1;3.000;8.200;-3.912;0.00;0.00;0.00;0.00;0.00;0.15;-0.01;0.16
4722;1;3.000;8.600;-3.938;0.00;0.00;0.00;0.00;0.00;0.10;0.02;0.11
4723;1;3.000;9.000;-3.963;0.00;0.00;0.00;0.00;0.00;0.07;0.05;0.07
4724;1;3.000;9.400;-3.987;0.00;0.00;0.00;0.00;0.00;0.04;0.07;0.03
4725;1;3.000;9.800;-4.012;0.00;0.00;0.00;0.00;0.00;0.02;0.10;0.01
4726;1;3.000;10.200;-4.037;0.00;0.00;0.00;0.00;0.00;0.00;0.11;0.00
4727;1;3.000;10.600;-4.063;0.00;0.00;0.00;0.00;0.00;-0.04;0.10;-0.01
4728;1;3.000;11.000;-4.088;0.00;0.00;0.00;0.00;0.00;-0.11;0.03;-0.04
4729;1;3.000;11.400;-4.113;0.00;0.00;0.00;0.00;0.00;-0.30;-0.05;-0.12
4730;1;3.000;11.800;-4.137;0.00;0.00;0.00;0.00;0.00;-0.72;-0.02;-0.12
4731;1;3.400;8.200;-4.008;0.00;0.00;0.00;0.00;0.00;0.06;-0.01;0.11
4732;1;3.400;8.600;-4.023;0.00;0.00;0.00;0.00;0.00;-0.01;0.01;0.09
4733;1;3.400;9.000;-4.037;0.00;0.00;0.00;0.00;0.00;-0.04;0.03;0.07
4734;1;3.400;9.400;-4.052;0.00;0.00;0.00;0.00;0.00;-0.05;0.04;0.05
4735;1;3.400;9.800;-4.068;0.00;0.00;0.00;0.00;0.00;-0.05;0.06;0.02
4736;1;3.400;10.200;-4.082;0.00;0.00;0.00;0.00;0.00;-0.06;0.08;-0.01
4737;1;3.400;10.600;-4.097;0.00;0.00;0.00;0.00;0.00;-0.08;0.07;-0.02
4738;1;3.400;11.000;-4.113;0.00;0.00;0.00;0.00;0.00;-0.10;0.00;-0.05
4739;1;3.400;11.400;-4.128;0.00;0.00;0.00;0.00;0.00;-0.21;-0.12;-0.15
4740;1;3.400;11.800;-4.142;0.00;0.00;0.00;0.00;0.00;-0.64;-0.06;-0.20
4741;1;3.800;8.200;-4.102;0.00;0.00;0.00;0.00;0.00;-0.06;0.01;0.03
4742;1;3.800;8.600;-4.108;0.00;0.00;0.00;0.00;0.00;-0.13;0.02;0.04
4743;1;3.800;9.000;-4.113;0.00;0.00;0.00;0.00;0.00;-0.18;0.03;0.04
4744;1;3.800;9.400;-4.117;0.00;0.00;0.00;0.00;0.00;-0.21;0.03;0.04
4745;1;3.800;9.800;-4.122;0.00;0.00;0.00;0.00;0.00;-0.22;0.03;0.02
4746;1;3.800;10.200;-4.128;0.00;0.00;0.00;0.00;0.00;-0.20;0.03;0.00
4747;1;3.800;10.600;-4.133;0.00;0.00;0.00;0.00;0.00;-0.15;0.03;-0.02
4748;1;3.800;11.000;-4.137;0.00;0.00;0.00;0.00;0.00;-0.09;-0.04;-0.03
4749;1;3.800;11.400;-4.142;0.00;0.00;0.00;0.00;-0.01;-0.05;-0.26;-0.09
4750;1;3.800;11.800;-4.148;0.00;0.00;0.00;0.00;0.00;-0.34;-0.30;-0.35
4751;1;-0.050;7.950;-3.175;0.09;1.58;-0.07;0.01;3.93;2.98;0.43;-0.07
4752;1;-0.050;7.850;-3.200;0.21;0.55;-0.28;-1.21;2.41;0.93;2.80;-0.77
4753;1;-0.050;7.750;-3.224;0.16;0.29;-0.14;-0.68;1.03;0.96;2.59;-0.65
4754;1;-0.050;7.650;-3.249;0.12;0.20;-0.09;-0.44;0.45;1.01;2.52;-0.58
4755;1;-0.050;7.550;-3.274;0.07;0.14;-0.07;-0.33;0.21;1.03;2.48;-0.54
4756;1;-0.050;7.450;-3.298;0.04;0.11;-0.06;-0.27;0.09;1.02;2.42;-0.53
4757;1;-0.050;7.350;-3.323;0.02;0.08;-0.05;-0.23;0.03;0.99;2.32;-0.53
4758;1;-0.050;7.250;-3.348;0.01;0.06;-0.04;-0.20;0.00;0.95;2.21;-0.54
4759;1;-0.050;7.150;-3.372;0.00;0.05;-0.03;-0.18;-0.01;0.89;2.07;-0.54
4760;1;-0.050;7.050;-3.397;-0.01;0.04;-0.02;-0.15;-0.02;0.83;1.92;-0.53
4761;1;-0.050;6.950;-3.422;-0.01;0.03;-0.01;-0.13;-0.02;0.77;1.76;-0.52
4762;1;-0.050;6.850;-3.446;-0.01;0.02;-0.01;-0.12;-0.02;0.70;1.60;-0.51
4763;1;-0.050;6.750;-3.471;-0.01;0.02;0.00;-0.10;-0.02;0.64;1.44;-0.50
4764;1;-0.050;6.650;-3.496;-0.01;0.01;0.00;-0.09;-0.01;0.58;1.28;-0.48
4765;1;-0.050;6.550;-3.520;-0.01;0.01;0.00;-0.07;0.00;0.53;1.14;-0.48
4766;1;-0.050;6.450;-3.545;-0.01;0.01;0.00;-0.05;0.00;0.51;1.03;-0.47
4767;1;-0.050;6.350;-3.570;-0.01;0.01;0.00;-0.04;0.00;0.49;0.93;-0.47
4768;1;-0.050;6.250;-3.595;-0.01;0.00;0.00;-0.03;0.01;0.48;0.86;-0.46
4769;1;-0.050;6.150;-3.619;-0.01;0.00;0.00;-0.03;0.01;0.48;0.79;-0.46
4770;1;-0.050;6.050;-3.644;-0.01;0.00;0.00;-0.02;0.01;0.49;0.74;-0.46
4771;1;-0.150;7.950;-3.200;0.02;0.24;0.06;1.09;0.21;0.60;0.91;0.00
4772;1;-0.150;7.850;-3.224;0.06;0.35;-0.05;0.65;1.22;0.63;1.74;-0.02
4773;1;-0.150;7.750;-3.248;0.09;0.24;-0.07;0.01;0.91;0.66;2.03;-0.15
4774;1;-0.150;7.650;-3.272;0.08;0.16;-0.06;-0.21;0.54;0.74;2.08;-0.18
4775;1;-0.150;7.550;-3.296;0.06;0.12;-0.05;-0.26;0.33;0.77;2.09;-0.19
4776;1;-0.150;7.450;-3.320;0.04;0.09;-0.04;-0.27;0.21;0.78;2.07;-0.21
4777;1;-0.150;7.350;-3.344;0.02;0.07;-0.03;-0.25;0.14;0.77;2.03;-0.24
4778;1;-0.150;7.250;-3.368;0.01;0.06;-0.02;-0.22;0.10;0.74;1.96;-0.26
4779;1;-0.150;7.150;-3.392;0.00;0.04;-0.02;-0.19;0.07;0.70;1.87;-0.29
4780;1;-0.150;7.050;-3.416;0.00;0.03;-0.01;-0.16;0.04;0.67;1.77;-0.31
4781;1;-0.150;6.950;-3.440;0.00;0.03;-0.01;-0.13;0.02;0.62;1.66;-0.33
4782;1;-0.150;6.850;-3.464;0.00;0.02;0.00;-0.11;0.01;0.59;1.55;-0.35
4783;1;-0.150;6.750;-3.488;-0.01;0.02;0.00;-0.09;-0.01;0.55;1.43;-0.37
4784;1;-0.150;6.650;-3.512;-0.01;0.01;0.00;-0.07;0.00;0.53;1.32;-0.39
4785;1;-0.150;6.550;-3.536;-0.01;0.01;0.00;-0.06;0.00;0.51;1.21;-0.40
4786;1;-0.150;6.450;-3.560;-0.01;0.01;0.00;-0.05;0.00;0.49;1.10;-0.41
4787;1;-0.150;6.350;-3.585;-0.01;0.01;0.00;-0.04;0.00;0.49;1.00;-0.42
4788;1;-0.150;6.250;-3.609;-0.01;0.01;0.00;-0.03;0.00;0.49;0.93;-0.43
4789;1;-0.150;6.150;-3.633;-0.01;0.00;0.00;-0.02;0.00;0.51;0.87;-0.43
4790;1;-0.150;6.050;-3.657;-0.01;0.00;0.00;-0.02;0.00;0.52;0.82;-0.44
4791;1;-0.250;7.950;-3.224;0.00;0.11;-0.01;0.50;-0.48;0.30;0.46;-0.05
4792;1;-0.250;7.850;-3.248;0.02;0.18;-0.03;0.67;0.39;0.50;1.11;0.17
4793;1;-0.250;7.750;-3.271;0.05;0.16;-0.04;0.28;0.50;0.54;1.48;0.14
4794;1;-0.250;7.650;-3.295;0.06;0.12;-0.04;0.01;0.38;0.59;1.66;0.09
4795;1;-0.250;7.550;-3.318;0.05;0.09;-0.03;-0.12;0.26;0.62;1.74;0.05
4796;1;-0.250;7.450;-3.341;0.04;0.07;-0.02;-0.16;0.17;0.63;1.76;0.01
4797;1;-0.250;7.350;-3.365;0.03;0.06;-0.02;-0.16;0.12;0.63;1.76;-0.03
4798;1;-0.250;7.250;-3.388;0.02;0.05;-0.01;-0.15;0.08;0.61;1.73;-0.08
4799;1;-0.250;7.150;-3.412;0.01;0.04;-0.01;-0.13;0.05;0.59;1.68;-0.12
4800;1;-0.250;7.050;-3.435;0.01;0.03;-0.01;-0.10;0.03;0.57;1.61;-0.16
4801;1;-0.250;6.950;-3.459;0.00;0.02;0.00;-0.08;0.02;0.55;1.54;-0.20
4802;1;-0.250;6.850;-3.482;0.00;0.02;0.00;-0.07;0.01;0.53;1.46;-0.24
4803;1;-0.250;6.750;-3.505;0.00;0.02;0.00;-0.06;0.00;0.51;1.37;-0.27
4804;1;-0.250;6.650;-3.529;0.00;0.01;0.00;-0.04;0.00;0.50;1.29;-0.30
4805;1;-0.250;6.550;-3.552;0.00;0.01;0.00;-0.04;0.00;0.50;1.21;-0.33
4806;1;-0.250;6.450;-3.576;0.00;0.01;0.00;-0.03;0.01;0.50;1.12;-0.36
4807;1;-0.250;6.350;-3.599;-0.01;0.01;0.00;-0.03;0.01;0.50;1.05;-0.38
4808;1;-0.250;6.250;-3.623;-0.01;0.01;0.00;-0.03;0.01;0.51;0.97;-0.39
4809;1;-0.250;6.150;-3.646;-0.01;0.00;0.00;-0.02;0.01;0.53;0.91;-0.40
4810;1;-0.250;6.050;-3.670;-0.01;0.00;0.00;-0.02;0.00;0.54;0.86;-0.41
4811;1;-0.350;7.950;-3.249;-0.02;0.07;-0.01;0.13;-0.48;0.27;0.22;-0.08
4812;1;-0.350;7.850;-3.272;-0.01;0.11;-0.02;0.41;0.10;0.43;0.73;0.17
4813;1;-0.350;7.750;-3.295;0.02;0.11;-0.03;0.27;0.24;0.49;1.10;0.24
4814;1;-0.350;7.650;-3.317;0.04;0.09;-0.02;0.09;0.22;0.52;1.32;0.23
4815;1;-0.350;7.550;-3.340;0.04;0.07;-0.02;-0.02;0.17;0.54;1.44;0.19
4816;1;-0.350;7.450;-3.363;0.03;0.06;-0.02;-0.07;0.12;0.55;1.50;0.15
4817;1;-0.350;7.350;-3.386;0.02;0.05;-0.01;-0.08;0.08;0.55;1.53;0.10
4818;1;-0.350;7.250;-3.409;0.02;0.04;-0.01;-0.08;0.05;0.54;1.53;0.05
4819;1;-0.350;7.150;-3.431;0.01;0.03;-0.01;-0.07;0.03;0.54;1.50;0.00
4820;1;-0.350;7.050;-3.454;0.01;0.03;0.00;-0.06;0.02;0.53;1.47;-0.05
4821;1;-0.350;6.950;-3.477;0.01;0.02;0.00;-0.05;0.01;0.52;1.42;-0.10
4822;1;-0.350;6.850;-3.500;0.00;0.02;0.00;-0.04;0.01;0.51;1.36;-0.15
4823;1;-0.350;6.750;-3.523;0.00;0.01;0.00;-0.03;0.01;0.51;1.30;-0.19
4824;1;-0.350;6.650;-3.545;0.00;0.01;0.00;-0.03;0.01;0.51;1.24;-0.23
4825;1;-0.350;6.550;-3.568;0.00;0.01;0.00;-0.03;0.01;0.51;1.18;-0.27
4826;1;-0.350;6.450;-3.591;0.00;0.01;0.00;-0.03;0.01;0.52;1.11;-0.30
4827;1;-0.350;6.350;-3.614;0.00;0.01;0.00;-0.02;0.01;0.52;1.05;-0.33
4828;1;-0.350;6.250;-3.637;0.00;0.01;0.00;-0.02;0.01;0.54;0.99;-0.35
4829;1;-0.350;6.150;-3.660;-0.01;0.00;0.00;-0.02;0.01;0.55;0.93;-0.37
4830;1;-0.350;6.050;-3.682;-0.01;0.00;0.00;-0.02;0.01;0.56;0.88;-0.37
4831;1;-0.450;7.950;-3.274;-0.03;0.05;-0.01;-0.05;-0.40;0.23;0.10;-0.08
4832;1;-0.450;7.850;-3.296;-0.02;0.08;-0.02;0.24;0.02;0.38;0.52;0.15
4833;1;-0.450;7.750;-3.318;0.00;0.08;-0.02;0.20;0.12;0.45;0.84;0.26
4834;1;-0.450;7.650;-3.340;0.02;0.07;-0.02;0.10;0.12;0.49;1.06;0.28
4835;1;-0.450;7.550;-3.362;0.03;0.05;-0.01;0.02;0.10;0.51;1.21;0.27
4836;1;-0.450;7.450;-3.385;0.02;0.05;-0.01;-0.02;0.07;0.52;1.29;0.23
4837;1;-0.450;7.350;-3.407;0.02;0.04;-0.01;-0.04;0.05;0.52;1.34;0.18
4838;1;-0.450;7.250;-3.429;0.02;0.03;-0.01;-0.04;0.03;0.52;1.35;0.13
4839;1;-0.450;7.150;-3.451;0.01;0.03;0.00;-0.04;0.02;0.52;1.35;0.07
4840;1;-0.450;7.050;-3.473;0.01;0.02;0.00;-0.03;0.01;0.51;1.33;0.02
4841;1;-0.450;6.950;-3.495;0.01;0.02;0.00;-0.03;0.01;0.51;1.30;-0.03
4842;1;-0.450;6.850;-3.518;0.01;0.02;0.00;-0.03;0.01;0.51;1.26;-0.08
4843;1;-0.450;6.750;-3.540;0.00;0.01;0.00;-0.02;0.01;0.52;1.22;-0.13
4844;1;-0.450;6.650;-3.562;0.00;0.01;0.00;-0.02;0.01;0.52;1.17;-0.18
4845;1;-0.450;6.550;-3.584;0.00;0.01;0.00;-0.02;0.01;0.53;1.12;-0.22
4846;1;-0.450;6.450;-3.606;0.00;0.01;0.00;-0.02;0.01;0.54;1.07;-0.25
4847;1;-0.450;6.350;-3.629;0.00;0.01;0.00;-0.02;0.01;0.54;1.02;-0.28
4848;1;-0.450;6.250;-3.651;0.00;0.01;0.00;-0.02;0.01;0.55;0.97;-0.30
4849;1;-0.450;6.150;-3.673;0.00;0.00;0.00;-0.02;0.01;0.56;0.92;-0.32
4850;1;-0.450;6.050;-3.695;0.00;0.00;0.00;-0.02;0.01;0.56;0.88;-0.33
4851;1;-0.550;7.950;-3.298;-0.03;0.04;-0.01;-0.11;-0.32;0.19;0.01;-0.08
4852;1;-0.550;7.850;-3.320;-0.03;0.06;-0.01;0.16;0.00;0.34;0.38;0.14
4853;1;-0.550;7.750;-3.341;-0.01;0.06;-0.01;0.15;0.06;0.43;0.67;0.26
4854;1;-0.550;7.650;-3.363;0.01;0.05;-0.01;0.09;0.07;0.47;0.88;0.30
4855;1;-0.550;7.550;-3.385;0.02;0.04;-0.01;0.04;0.06;0.50;1.02;0.30
4856;1;-0.550;7.450;-3.406;0.02;0.04;-0.01;0.01;0.04;0.51;1.11;0.27
4857;1;-0.550;7.350;-3.428;0.02;0.03;0.00;-0.01;0.03;0.51;1.17;0.23
4858;1;-0.550;7.250;-3.449;0.01;0.03;0.00;-0.02;0.02;0.52;1.20;0.18
4859;1;-0.550;7.150;-3.471;0.01;0.02;0.00;-0.02;0.01;0.52;1.21;0.13
4860;1;-0.550;7.050;-3.492;0.01;0.02;0.00;-0.02;0.01;0.52;1.20;0.08
4861;1;-0.550;6.950;-3.514;0.01;0.02;0.00;-0.02;0.01;0.52;1.19;0.02
4862;1;-0.550;6.850;-3.535;0.01;0.01;0.00;-0.02;0.02;0.53;1.16;-0.03
4863;1;-0.550;6.750;-3.557;0.00;0.01;0.00;-0.02;0.02;0.54;1.13;-0.08
4864;1;-0.550;6.650;-3.579;0.00;0.01;0.00;-0.02;0.02;0.54;1.09;-0.12
4865;1;-0.550;6.550;-3.600;0.00;0.01;0.00;-0.02;0.02;0.55;1.06;-0.16
4866;1;-0.550;6.450;-3.622;0.00;0.01;0.00;-0.02;0.01;0.55;1.02;-0.20
4867;1;-0.550;6.350;-3.643;0.00;0.01;0.00;-0.02;0.01;0.55;0.97;-0.23
4868;1;-0.550;6.250;-3.665;0.00;0.00;0.00;-0.02;0.01;0.56;0.93;-0.25
4869;1;-0.550;6.150;-3.686;0.00;0.00;0.00;-0.02;0.01;0.56;0.89;-0.27
4870;1;-0.550;6.050;-3.708;0.00;0.00;0.00;-0.02;0.01;0.56;0.85;-0.28
4871;1;-0.650;7.950;-3.323;-0.03;0.03;-0.01;-0.12;-0.26;0.17;-0.07;-0.07
4872;1;-0.650;7.850;-3.344;-0.03;0.05;-0.01;0.12;0.00;0.32;0.27;0.13
4873;1;-0.650;7.750;-3.365;-0.01;0.05;-0.01;0.11;0.03;0.42;0.54;0.25
4874;1;-0.650;7.650;-3.386;0.00;0.04;-0.01;0.07;0.03;0.47;0.73;0.30
4875;1;-0.650;7.550;-3.407;0.01;0.04;0.00;0.04;0.03;0.50;0.87;0.31
4876;1;-0.650;7.450;-3.428;0.01;0.03;0.00;0.02;0.02;0.51;0.97;0.29
4877;1;-0.650;7.350;-3.449;0.01;0.03;0.00;0.01;0.02;0.52;1.03;0.26
4878;1;-0.650;7.250;-3.470;0.01;0.02;0.00;0.00;0.01;0.52;1.07;0.21
4879;1;-0.650;7.150;-3.490;0.01;0.02;0.00;-0.01;0.01;0.53;1.08;0.17
4880;1;-0.650;7.050;-3.511;0.01;0.02;0.00;-0.01;0.02;0.54;1.09;0.12
4881;1;-0.650;6.950;-3.532;0.01;0.02;0.00;-0.01;0.02;0.54;1.08;0.07
4882;1;-0.650;6.850;-3.553;0.01;0.01;0.00;-0.01;0.02;0.55;1.06;0.02
4883;1;-0.650;6.750;-3.574;0.00;0.01;0.00;-0.01;0.02;0.56;1.04;-0.03
4884;1;-0.650;6.650;-3.595;0.00;0.01;0.00;-0.01;0.02;0.56;1.01;-0.08
4885;1;-0.650;6.550;-3.616;0.00;0.01;0.00;-0.01;0.02;0.57;0.98;-0.12
4886;1;-0.650;6.450;-3.637;0.00;0.01;0.00;-0.01;0.01;0.56;0.95;-0.15
4887;1;-0.650;6.350;-3.658;0.00;0.01;0.00;-0.01;0.01;0.56;0.92;-0.18
4888;1;-0.650;6.250;-3.679;0.00;0.00;0.00;-0.01;0.01;0.56;0.89;-0.20
4889;1;-0.650;6.150;-3.700;0.00;0.00;0.00;-0.01;0.01;0.56;0.85;-0.22
4890;1;-0.650;6.050;-3.721;0.00;0.00;0.00;-0.01;0.01;0.56;0.82;-0.23
4891;1;-0.750;7.950;-3.348;-0.03;0.03;-0.01;-0.11;-0.21;0.17;-0.14;-0.05
4892;1;-0.750;7.850;-3.368;-0.03;0.04;-0.01;0.09;0.00;0.32;0.18;0.13
4893;1;-0.750;7.750;-3.388;-0.01;0.04;0.00;0.09;0.01;0.41;0.43;0.24
4894;1;-0.750;7.650;-3.409;0.00;0.04;0.00;0.06;0.01;0.47;0.61;0.30
4895;1;-0.750;7.550;-3.429;0.01;0.03;0.00;0.04;0.01;0.50;0.75;0.31
4896;1;-0.750;7.450;-3.449;0.01;0.03;0.00;0.02;0.01;0.52;0.84;0.30
4897;1;-0.750;7.350;-3.470;0.01;0.02;0.00;0.01;0.01;0.52;0.91;0.27
4898;1;-0.750;7.250;-3.490;0.01;0.02;0.00;0.00;0.01;0.53;0.95;0.24
4899;1;-0.750;7.150;-3.510;0.01;0.02;0.00;0.00;0.02;0.54;0.97;0.20
4900;1;-0.750;7.050;-3.530;0.01;0.02;0.00;0.00;0.02;0.56;0.98;0.15
4901;1;-0.750;6.950;-3.551;0.01;0.01;0.00;0.00;0.02;0.57;0.98;0.10
4902;1;-0.750;6.850;-3.571;0.01;0.01;0.00;0.00;0.02;0.57;0.97;0.06
4903;1;-0.750;6.750;-3.591;0.01;0.01;0.00;-0.01;0.02;0.58;0.95;0.01
4904;1;-0.750;6.650;-3.612;0.00;0.01;0.00;-0.01;0.02;0.58;0.93;-0.03
4905;1;-0.750;6.550;-3.632;0.00;0.01;0.00;-0.01;0.02;0.58;0.91;-0.07
4906;1;-0.750;6.450;-3.652;0.00;0.01;0.00;-0.01;0.01;0.57;0.89;-0.11
4907;1;-0.750;6.350;-3.673;0.00;0.00;0.00;-0.01;0.01;0.56;0.86;-0.14
4908;1;-0.750;6.250;-3.693;0.00;0.00;0.00;-0.01;0.01;0.56;0.83;-0.16
4909;1;-0.750;6.150;-3.713;0.00;0.00;0.00;-0.01;0.01;0.56;0.81;-0.17
4910;1;-0.750;6.050;-3.734;0.00;0.00;0.00;-0.01;0.01;0.56;0.78;-0.18
4911;1;-0.850;7.950;-3.372;-0.03;0.03;-0.01;-0.08;-0.17;0.18;-0.20;-0.04
4912;1;-0.850;7.850;-3.392;-0.02;0.04;-0.01;0.08;-0.01;0.32;0.11;0.14
4913;1;-0.850;7.750;-3.412;-0.01;0.03;0.00;0.07;0.00;0.41;0.34;0.24
4914;1;-0.850;7.650;-3.431;0.00;0.03;0.00;0.05;0.00;0.47;0.51;0.30
4915;1;-0.850;7.550;-3.451;0.00;0.03;0.00;0.03;0.00;0.50;0.65;0.32
4916;1;-0.850;7.450;-3.471;0.01;0.02;0.00;0.02;0.00;0.52;0.74;0.31
4917;1;-0.850;7.350;-3.490;0.01;0.02;0.00;0.01;0.01;0.53;0.80;0.29
